"","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"187","各国",2,2,"Japanese",0.000858369098712446,2,2
"188","いずれ",2,3,"Japanese",0.000858369098712446,2,2
"189","から",2,2,"Japanese",0.000858369098712446,1,2
"190","他国",2,2,"Japanese",0.000858369098712446,3,2
"191","求め",2,2,"Japanese",0.000858369098712446,2,2
"192","もっぱら",2,4,"Japanese",0.000858369098712446,2,2
"193","奪わ",2,2,"Japanese",0.000858369098712446,2,2
"194","変更",2,2,"Japanese",0.000858369098712446,1,2
"195","成年",2,2,"Japanese",0.000858369098712446,2,2
"196","中",2,1,"Japanese",0.000858369098712446,1,2
"197","単独",2,2,"Japanese",0.000858369098712446,2,2
"198","共同",2,2,"Japanese",0.000858369098712446,2,2
"199","思想",2,2,"Japanese",0.000858369098712446,2,2
"200","表明",2,2,"Japanese",0.000858369098712446,2,2
"201","否",2,1,"Japanese",0.000858369098712446,2,2
"202","結社",2,2,"Japanese",0.000858369098712446,3,2
"203","定期",2,2,"Japanese",0.000858369098712446,2,2
"204","投票",2,2,"Japanese",0.000858369098712446,3,2
"205","組織",2,2,"Japanese",0.000858369098712446,1,2
"206","応じ",2,2,"Japanese",0.000858369098712446,3,2
"207","文化",2,2,"Japanese",0.000858369098712446,2,2
"208","実現",2,2,"Japanese",0.000858369098712446,2,2
"209","職業",2,2,"Japanese",0.000858369098712446,2,2
"210","選択",2,2,"Japanese",0.000858369098712446,2,2
"211","有利",2,2,"Japanese",0.000858369098712446,2,2
"212","失業",2,2,"Japanese",0.000858369098712446,2,2
"213","報酬",2,2,"Japanese",0.000858369098712446,1,2
"214","利益",2,2,"Japanese",0.000858369098712446,2,2
"215","及",2,1,"Japanese",0.000858369098712446,2,2
"216","福祉",2,2,"Japanese",0.000858369098712446,1,2
"217","子",2,1,"Japanese",0.000858369098712446,2,2
"218","初等",2,2,"Japanese",0.000858369098712446,2,2
"219","活動",2,2,"Japanese",0.000858369098712446,2,2
"220","科学",2,2,"Japanese",0.000858369098712446,1,2
"221","秩序",2,2,"Japanese",0.000858369098712446,2,2
"222","行使",2,2,"Japanese",0.000858369098712446,2,2
"223","正当",2,2,"Japanese",0.000858369098712446,2,2
"224","回",1,1,"Japanese",0.000429184549356223,2,2
"225","採択",1,2,"Japanese",0.000429184549356223,2,2
"226","前文",1,2,"Japanese",0.000429184549356223,2,2
"227","員",1,1,"Japanese",0.000429184549356223,2,2
"228","固有",1,2,"Japanese",0.000429184549356223,2,2
"229","譲る",1,2,"Japanese",0.000429184549356223,2,2
"230","承",1,1,"Japanese",0.000429184549356223,2,2
"231","正義",1,2,"Japanese",0.000429184549356223,2,2
"232","無視",1,2,"Japanese",0.000429184549356223,2,2
"233","軽侮",1,2,"Japanese",0.000429184549356223,1,2
"234","踏み",1,2,"Japanese",0.000429184549356223,2,2
"235","にじっ",1,3,"Japanese",0.000429184549356223,2,2
"236","野蛮",1,2,"Japanese",0.000429184549356223,2,2
"237","もたらし",1,4,"Japanese",0.000429184549356223,2,2
"238","言",1,1,"Japanese",0.000429184549356223,2,2
"239","論及",1,2,"Japanese",0.000429184549356223,2,2
"240","信仰",1,2,"Japanese",0.000429184549356223,2,2
"241","恐怖",1,2,"Japanese",0.000429184549356223,2,2
"242","欠乏",1,2,"Japanese",0.000429184549356223,2,2
"243","到来",1,2,"Japanese",0.000429184549356223,2,2
"244","人々",1,2,"Japanese",0.000429184549356223,2,2
"245","最高",1,2,"Japanese",0.000429184549356223,2,2
"246","願望",1,2,"Japanese",0.000429184549356223,2,2
"247","専制",1,2,"Japanese",0.000429184549356223,1,2
"248","圧迫",1,2,"Japanese",0.000429184549356223,2,2
"249","最後",1,2,"Japanese",0.000429184549356223,2,2
"250","反逆",1,2,"Japanese",0.000429184549356223,2,2
"251","訴える",1,3,"Japanese",0.000429184549356223,2,2
"252","支配",1,2,"Japanese",0.000429184549356223,2,2
"253","民",1,1,"Japanese",0.000429184549356223,1,2
"254","憲章",1,2,"Japanese",0.000429184549356223,1,2
"255","価値",1,2,"Japanese",0.000429184549356223,2,2
"256","同権",1,2,"Japanese",0.000429184549356223,2,2
"257","再",1,1,"Japanese",0.000429184549356223,2,2
"258","確認",1,2,"Japanese",0.000429184549356223,2,2
"259","一層",1,2,"Japanese",0.000429184549356223,2,2
"260","大きな",1,3,"Japanese",0.000429184549356223,1,2
"261","うち",1,2,"Japanese",0.000429184549356223,1,2
"262","向上",1,2,"Japanese",0.000429184549356223,2,2
"263","決意",1,2,"Japanese",0.000429184549356223,2,2
"264","遵守",1,2,"Japanese",0.000429184549356223,3,2
"265","重要",1,2,"Japanese",0.000429184549356223,1,2
"266","ここ",1,2,"Japanese",0.000429184549356223,2,2
"267","機関",1,2,"Japanese",0.000429184549356223,2,2
"268","常",1,1,"Japanese",0.000429184549356223,2,2
"269","念頭",1,2,"Japanese",0.000429184549356223,2,2
"270","置き",1,2,"Japanese",0.000429184549356223,2,2
"271","自身",1,2,"Japanese",0.000429184549356223,2,2
"272","指導",1,2,"Japanese",0.000429184549356223,2,2
"273","それ",1,2,"Japanese",0.000429184549356223,1,2
"274","措置",1,2,"Japanese",0.000429184549356223,4,2
"275","べき",1,2,"Japanese",0.000429184549356223,2,2
"276","基準",1,2,"Japanese",0.000429184549356223,2,2
"277","公布",1,2,"Japanese",0.000429184549356223,1,2
"278","生まれ",1,3,"Japanese",0.000429184549356223,2,2
"279","理性",1,2,"Japanese",0.000429184549356223,2,2
"280","授け",1,2,"Japanese",0.000429184549356223,2,2
"281","おり",1,2,"Japanese",0.000429184549356223,4,2
"282","互い",1,2,"Japanese",0.000429184549356223,2,2
"283","同",1,1,"Japanese",0.000429184549356223,2,2
"284","胞",1,1,"Japanese",0.000429184549356223,1,2
"285","行動",1,2,"Japanese",0.000429184549356223,2,2
"286","皮膚",1,2,"Japanese",0.000429184549356223,2,2
"287","色",1,1,"Japanese",0.000429184549356223,2,2
"288","性",1,1,"Japanese",0.000429184549356223,2,2
"289","言語",1,2,"Japanese",0.000429184549356223,2,2
"290","国民",1,2,"Japanese",0.000429184549356223,2,2
"291","出身",1,2,"Japanese",0.000429184549356223,2,2
"292","門地",1,2,"Japanese",0.000429184549356223,1,2
"293","類する",1,3,"Japanese",0.000429184549356223,2,2
"294","さらに",1,3,"Japanese",0.000429184549356223,2,2
"295","信託",1,2,"Japanese",0.000429184549356223,2,2
"296","自治",1,2,"Japanese",0.000429184549356223,1,2
"297","なん",1,2,"Japanese",0.000429184549356223,2,2
"298","主権",1,2,"Japanese",0.000429184549356223,2,2
"299","基ずく",1,3,"Japanese",0.000429184549356223,2,2
"300","生命",1,2,"Japanese",0.000429184549356223,1,2
"301","身体",1,2,"Japanese",0.000429184549356223,2,2
"302","安全",1,2,"Japanese",0.000429184549356223,2,2
"303","苦役",1,2,"Japanese",0.000429184549356223,2,2
"304","制度",1,2,"Japanese",0.000429184549356223,1,2
"305","売買",1,2,"Japanese",0.000429184549356223,2,2
"306","形",1,1,"Japanese",0.000429184549356223,1,2
"307","禁止",1,2,"Japanese",0.000429184549356223,2,2
"308","拷問",1,2,"Japanese",0.000429184549356223,2,2
"309","残虐",1,2,"Japanese",0.000429184549356223,2,2
"310","人道",1,2,"Japanese",0.000429184549356223,2,2
"311","屈辱",1,2,"Japanese",0.000429184549356223,2,2
"312","取扱",1,2,"Japanese",0.000429184549356223,1,2
"313","刑",1,1,"Japanese",0.000429184549356223,1,2
"314","罰",1,1,"Japanese",0.000429184549356223,2,2
"315","場所",1,2,"Japanese",0.000429184549356223,2,2
"316","めら",1,2,"Japanese",0.000429184549356223,2,2
"317","なし",1,2,"Japanese",0.000429184549356223,1,2
"318","違反",1,2,"Japanese",0.000429184549356223,2,2
"319","そそのかす",1,5,"Japanese",0.000429184549356223,2,2
"320","いかな",1,3,"Japanese",0.000429184549356223,2,2
"321","憲法",1,2,"Japanese",0.000429184549356223,1,2
"322","侵害",1,2,"Japanese",0.000429184549356223,2,2
"323","権限",1,2,"Japanese",0.000429184549356223,3,2
"324","効果",1,2,"Japanese",0.000429184549356223,2,2
"325","救済",1,2,"Japanese",0.000429184549356223,2,2
"326","逮捕",1,2,"Japanese",0.000429184549356223,2,2
"327","拘禁",1,2,"Japanese",0.000429184549356223,2,2
"328","追放",1,2,"Japanese",0.000429184549356223,1,2
"329","刑事",1,2,"Japanese",0.000429184549356223,2,2
"330","責任",1,2,"Japanese",0.000429184549356223,2,2
"331","決",1,1,"Japanese",0.000429184549356223,2,2
"332","定",1,1,"Japanese",0.000429184549356223,3,2
"333","当たっ",1,3,"Japanese",0.000429184549356223,4,2
"334","審理",1,2,"Japanese",0.000429184549356223,1,2
"335","弁護",1,2,"Japanese",0.000429184549356223,2,2
"336","障",1,1,"Japanese",0.000429184549356223,2,2
"337","従っ",1,2,"Japanese",0.000429184549356223,2,2
"338","立証",1,2,"Japanese",0.000429184549356223,2,2
"339","まで",1,2,"Japanese",0.000429184549356223,2,2
"340","無罪",1,2,"Japanese",0.000429184549356223,2,2
"341","推定",1,2,"Japanese",0.000429184549356223,3,2
"342","実行",1,2,"Japanese",0.000429184549356223,2,2
"343","なかっ",1,3,"Japanese",0.000429184549356223,3,2
"344","作",1,1,"Japanese",0.000429184549356223,2,2
"345","為又",1,2,"Japanese",0.000429184549356223,2,2
"346","不",1,1,"Japanese",0.000429184549356223,2,2
"347","作為",1,2,"Japanese",0.000429184549356223,2,2
"348","適用",1,2,"Japanese",0.000429184549356223,2,2
"349","重い",1,2,"Japanese",0.000429184549356223,2,2
"350","課せ",1,2,"Japanese",0.000429184549356223,2,2
"351","私事",1,2,"Japanese",0.000429184549356223,2,2
"352","通信",1,2,"Japanese",0.000429184549356223,1,2
"353","名誉",1,2,"Japanese",0.000429184549356223,3,2
"354","信用",1,2,"Japanese",0.000429184549356223,2,2
"355","べ",1,1,"Japanese",0.000429184549356223,2,2
"356","境界",1,2,"Japanese",0.000429184549356223,2,2
"357","内",1,1,"Japanese",0.000429184549356223,1,2
"358","移転",1,2,"Japanese",0.000429184549356223,2,2
"359","居住",1,2,"Japanese",0.000429184549356223,2,2
"360","立ち",1,2,"Japanese",0.000429184549356223,3,2
"361","去り",1,2,"Japanese",0.000429184549356223,2,2
"362","帰る",1,2,"Japanese",0.000429184549356223,1,2
"363","迫害",1,2,"Japanese",0.000429184549356223,2,2
"364","避難",1,2,"Japanese",0.000429184549356223,2,2
"365","享",1,1,"Japanese",0.000429184549356223,1,2
"366","原則",1,2,"Japanese",0.000429184549356223,2,2
"367","反する",1,3,"Japanese",0.000429184549356223,1,2
"368","原因",1,2,"Japanese",0.000429184549356223,2,2
"369","採用",1,2,"Japanese",0.000429184549356223,1,2
"370","否認",1,2,"Japanese",0.000429184549356223,2,2
"371","つくる",1,3,"Japanese",0.000429184549356223,2,2
"372","解消",1,2,"Japanese",0.000429184549356223,1,2
"373","際し",1,2,"Japanese",0.000429184549356223,1,2
"374","関し",1,2,"Japanese",0.000429184549356223,2,2
"375","両",1,1,"Japanese",0.000429184549356223,2,2
"376","当事",1,2,"Japanese",0.000429184549356223,2,2
"377","合意",1,2,"Japanese",0.000429184549356223,1,2
"378","成立",1,2,"Japanese",0.000429184549356223,2,2
"379","自然",1,2,"Japanese",0.000429184549356223,2,2
"380","単位",1,2,"Japanese",0.000429184549356223,2,2
"381","あっ",1,2,"Japanese",0.000429184549356223,2,2
"382","護",1,1,"Japanese",0.000429184549356223,2,2
"383","所有",1,2,"Japanese",0.000429184549356223,1,2
"384","こ",1,1,"Japanese",0.000429184549356223,2,2
"385","公的",1,2,"Japanese",0.000429184549356223,2,2
"386","私的",1,2,"Japanese",0.000429184549356223,2,2
"387","布教",1,2,"Japanese",0.000429184549356223,2,2
"388","行事",1,2,"Japanese",0.000429184549356223,2,2
"389","礼拝",1,2,"Japanese",0.000429184549356223,2,2
"390","儀式",1,2,"Japanese",0.000429184549356223,2,2
"391","表現",1,2,"Japanese",0.000429184549356223,1,2
"392","あらゆる",1,4,"Japanese",0.000429184549356223,1,2
"393","よ",1,1,"Japanese",0.000429184549356223,2,2
"394","り",1,1,"Japanese",0.000429184549356223,2,2
"395","国境",1,2,"Japanese",0.000429184549356223,3,2
"396","越える",1,3,"Japanese",0.000429184549356223,2,2
"397","かかわり",1,4,"Japanese",0.000429184549356223,2,2
"398","情報",1,2,"Japanese",0.000429184549356223,1,2
"399","受",1,1,"Japanese",0.000429184549356223,2,2
"400","け",1,1,"Japanese",0.000429184549356223,2,2
"401","伝える",1,3,"Japanese",0.000429184549356223,2,2
"402","集会",1,2,"Japanese",0.000429184549356223,2,2
"403","強制",1,2,"Japanese",0.000429184549356223,2,2
"404","直接",1,2,"Japanese",0.000429184549356223,2,2
"405","選出",1,2,"Japanese",0.000429184549356223,1,2
"406","代表",1,2,"Japanese",0.000429184549356223,2,2
"407","通じ",1,2,"Japanese",0.000429184549356223,2,2
"408","参与",1,2,"Japanese",0.000429184549356223,2,2
"409","ひとしく",1,4,"Japanese",0.000429184549356223,2,2
"410","公務",1,2,"Japanese",0.000429184549356223,2,2
"411","つく",1,2,"Japanese",0.000429184549356223,2,2
"412","権力",1,2,"Japanese",0.000429184549356223,2,2
"413","真正",1,2,"Japanese",0.000429184549356223,1,2
"414","普通",1,2,"Japanese",0.000429184549356223,2,2
"415","秘密",1,2,"Japanese",0.000429184549356223,2,2
"416","はこ",1,2,"Japanese",0.000429184549356223,2,2
"417","手続",1,2,"Japanese",0.000429184549356223,2,2
"418","一員",1,2,"Japanese",0.000429184549356223,2,2
"419","有し",1,2,"Japanese",0.000429184549356223,2,2
"420","国家",1,2,"Japanese",0.000429184549356223,1,2
"421","資源",1,2,"Japanese",0.000429184549356223,1,2
"422","欠く",1,2,"Japanese",0.000429184549356223,2,2
"423","経済",1,2,"Japanese",0.000429184549356223,3,2
"424","社",1,1,"Japanese",0.000429184549356223,2,2
"425","会",1,1,"Japanese",0.000429184549356223,2,2
"426","弟",1,1,"Japanese",0.000429184549356223,2,2
"427","件",1,1,"Japanese",0.000429184549356223,2,2
"428","ふさわし",1,4,"Japanese",0.000429184549356223,2,2
"429","補充",1,2,"Japanese",0.000429184549356223,2,2
"430","組合",1,2,"Japanese",0.000429184549356223,2,2
"431","びこ",1,2,"Japanese",0.000429184549356223,2,2
"432","加入",1,2,"Japanese",0.000429184549356223,4,2
"433","時間",1,2,"Japanese",0.000429184549356223,2,2
"434","合理",1,2,"Japanese",0.000429184549356223,1,2
"435","有給",1,2,"Japanese",0.000429184549356223,2,2
"436","休暇",1,2,"Japanese",0.000429184549356223,1,2
"437","休",1,1,"Japanese",0.000429184549356223,2,2
"438","息",1,1,"Japanese",0.000429184549356223,2,2
"439","余暇",1,2,"Japanese",0.000429184549356223,2,2
"440","衣食住",1,3,"Japanese",0.000429184549356223,2,2
"441","医療",1,2,"Japanese",0.000429184549356223,2,2
"442","施設",1,2,"Japanese",0.000429184549356223,2,2
"443","等",1,1,"Japanese",0.000429184549356223,2,2
"444","健康",1,2,"Japanese",0.000429184549356223,3,2
"445","十分",1,2,"Japanese",0.000429184549356223,2,2
"446","保持",1,2,"Japanese",0.000429184549356223,2,2
"447","疾病",1,2,"Japanese",0.000429184549356223,1,2
"448","心身",1,2,"Japanese",0.000429184549356223,1,2
"449","障害",1,2,"Japanese",0.000429184549356223,2,2
"450","配偶",1,2,"Japanese",0.000429184549356223,2,2
"451","死亡",1,2,"Japanese",0.000429184549356223,2,2
"452","老齢",1,2,"Japanese",0.000429184549356223,2,2
"453","不可抗",1,3,"Japanese",0.000429184549356223,2,2
"454","力",1,1,"Japanese",0.000429184549356223,2,2
"455","不能",1,2,"Japanese",0.000429184549356223,2,2
"456","母",1,1,"Japanese",0.000429184549356223,2,2
"457","特別",1,2,"Japanese",0.000429184549356223,1,2
"458","援助",1,2,"Japanese",0.000429184549356223,1,2
"459","児",1,1,"Japanese",0.000429184549356223,2,2
"460","童",1,1,"Japanese",0.000429184549356223,2,2
"461","嫡出",1,2,"Japanese",0.000429184549356223,2,2
"462","同じ",1,2,"Japanese",0.000429184549356223,2,2
"463","少なく",1,3,"Japanese",0.000429184549356223,2,2
"464","段階",1,2,"Japanese",0.000429184549356223,2,2
"465","無償",1,2,"Japanese",0.000429184549356223,2,2
"466","技術",1,2,"Japanese",0.000429184549356223,2,2
"467","利用",1,2,"Japanese",0.000429184549356223,2,2
"468","高等",1,2,"Japanese",0.000429184549356223,2,2
"469","能力",1,2,"Japanese",0.000429184549356223,2,2
"470","ひと",1,2,"Japanese",0.000429184549356223,2,2
"471","しく",1,2,"Japanese",0.000429184549356223,1,2
"472","開放",1,2,"Japanese",0.000429184549356223,2,2
"473","教科",1,2,"Japanese",0.000429184549356223,2,2
"474","相互",1,2,"Japanese",0.000429184549356223,2,2
"475","寛容",1,2,"Japanese",0.000429184549356223,1,3
"476","増進",1,2,"Japanese",0.000429184549356223,2,3
"477","維持",1,2,"Japanese",0.000429184549356223,2,3
