"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Koreanic","자신과",3,3,"Korean",0.00259291270527226,3,2
"Koreanic","사람과",3,3,"Korean",0.00259291270527226,3,2
"Koreanic","있어",3,2,"Korean",0.00259291270527226,3,2
"Koreanic","인종",3,2,"Korean",0.00259291270527226,3,2
"Koreanic","종교",3,2,"Korean",0.00259291270527226,5,2
"Koreanic","없이",3,2,"Korean",0.00259291270527226,3,2
"Koreanic","규정된",3,3,"Korean",0.00259291270527226,3,2
"Koreanic","있다",3,2,"Korean",0.00259291270527226,3,2
"Koreanic","관계없이",3,4,"Korean",0.00259291270527226,3,2
"Koreanic","국제적",3,3,"Korean",0.00259291270527226,3,2
"Koreanic","아니된다",3,4,"Korean",0.00259291270527226,4,2
"Koreanic","자의적으로",3,5,"Korean",0.00259291270527226,3,2
"Koreanic","필요한",3,3,"Korean",0.00259291270527226,1,2
"Koreanic","따라",3,2,"Korean",0.00259291270527226,3,2
"Koreanic","포함하여",3,4,"Korean",0.00259291270527226,3,2
"Koreanic","권리는",3,3,"Korean",0.00259291270527226,2,2
"Koreanic","목적과",3,3,"Korean",0.00259291270527226,3,2
"Koreanic","국적을",3,3,"Korean",0.00259291270527226,3,2
"Koreanic","권리가",3,3,"Korean",0.00259291270527226,3,2
"Koreanic","교육은",3,3,"Korean",0.00259291270527226,2,2
"Koreanic","세계의",2,3,"Korean",0.0017286084701815,4,2
"Koreanic","평화의",2,3,"Korean",0.0017286084701815,4,2
"Koreanic","양심을",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","인간이",2,3,"Korean",0.0017286084701815,4,2
"Koreanic","누릴",2,2,"Korean",0.0017286084701815,2,2
"Koreanic","강요받지",2,4,"Korean",0.0017286084701815,4,2
"Koreanic","법에",2,2,"Korean",0.0017286084701815,7,2
"Koreanic","의한",2,2,"Korean",0.0017286084701815,5,2
"Koreanic","필수적이며",2,5,"Korean",0.0017286084701815,2,2
"Koreanic","인간의",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","권리에",2,3,"Korean",0.0017286084701815,2,2
"Koreanic","보다",2,2,"Korean",0.0017286084701815,2,2
"Koreanic","생활수준을",2,5,"Korean",0.0017286084701815,3,2
"Koreanic","인권과",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","공통의",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","각",2,1,"Korean",0.0017286084701815,3,2
"Koreanic","교육을",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","국민들",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","영토의",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","자유가",2,3,"Korean",0.0017286084701815,8,2
"Koreanic","하기",2,2,"Korean",0.0017286084701815,2,2
"Koreanic","할",2,1,"Korean",0.0017286084701815,4,2
"Koreanic","인간은",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","정치적",2,3,"Korean",0.0017286084701815,5,2
"Koreanic","기타의",2,3,"Korean",0.0017286084701815,8,2
"Koreanic","차별이",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","향유할",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","자격이",2,3,"Korean",0.0017286084701815,2,2
"Koreanic","근거하여",2,4,"Korean",0.0017286084701815,3,2
"Koreanic","받지",2,2,"Korean",0.0017286084701815,4,2
"Koreanic","법",2,1,"Korean",0.0017286084701815,2,2
"Koreanic","앞에",2,2,"Korean",0.0017286084701815,3,2
"Koreanic","법의",2,2,"Korean",0.0017286084701815,3,2
"Koreanic","완전히",2,3,"Korean",0.0017286084701815,5,2
"Koreanic","유죄로",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","행위시에",2,4,"Korean",0.0017286084701815,3,2
"Koreanic","또한",2,2,"Korean",0.0017286084701815,5,2
"Koreanic","범죄",2,2,"Korean",0.0017286084701815,2,2
"Koreanic","그의",2,2,"Korean",0.0017286084701815,4,2
"Koreanic","비호를",2,3,"Korean",0.0017286084701815,2,2
"Koreanic","원칙에",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","가질",2,2,"Korean",0.0017286084701815,3,2
"Koreanic","박탈당하지",2,5,"Korean",0.0017286084701815,5,2
"Koreanic","변경할",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","자유롭고",2,4,"Korean",0.0017286084701815,2,2
"Koreanic","사회의",2,3,"Korean",0.0017286084701815,4,2
"Koreanic","국가의",2,3,"Korean",0.0017286084701815,4,2
"Koreanic","단독으로",2,4,"Korean",0.0017286084701815,4,2
"Koreanic","공동으로",2,4,"Korean",0.0017286084701815,4,2
"Koreanic","재산을",2,3,"Korean",0.0017286084701815,2,2
"Koreanic","포함한다",2,4,"Korean",0.0017286084701815,4,2
"Koreanic","어떤",2,2,"Korean",0.0017286084701815,4,2
"Koreanic","인격의",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","자유로운",2,4,"Korean",0.0017286084701815,3,2
"Koreanic","정당하고",2,4,"Korean",0.0017286084701815,4,2
"Koreanic","유리한",2,3,"Korean",0.0017286084701815,1,2
"Koreanic","동일한",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","경우에",2,3,"Korean",0.0017286084701815,5,2
"Koreanic","이익을",2,3,"Korean",0.0017286084701815,5,2
"Koreanic","아동은",2,3,"Korean",0.0017286084701815,3,2
"Koreanic","가능하여야",2,5,"Korean",0.0017286084701815,3,2
"Koreanic","발전과",2,3,"Korean",0.0017286084701815,4,2
"Koreanic","세",1,1,"Korean",0.000864304235090752,3,2
"Koreanic","계",1,1,"Korean",0.000864304235090752,2,2
"Koreanic","인",1,1,"Korean",0.000864304235090752,3,2
"Koreanic","권",1,1,"Korean",0.000864304235090752,6,3
"Koreanic","선",1,1,"Korean",0.000864304235090752,4,3
"Koreanic","언",1,1,"Korean",0.000864304235090752,4,3
"Koreanic","전",1,1,"Korean",0.000864304235090752,3,3
"Koreanic","문",1,1,"Korean",0.000864304235090752,3,3
"Koreanic","인류",1,2,"Korean",0.000864304235090752,4,3
"Koreanic","구성원의",1,4,"Korean",0.000864304235090752,5,3
"Koreanic","천부의",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","존엄성과",1,4,"Korean",0.000864304235090752,5,3
"Koreanic","동등하고",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","양도할",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","없는",1,2,"Korean",0.000864304235090752,5,3
"Koreanic","인정하는",1,4,"Korean",0.000864304235090752,2,3
"Koreanic","정의",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","기초이며",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","인권에",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","무시와",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","경멸이",1,3,"Korean",0.000864304235090752,6,3
"Koreanic","인류의",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","격분시키는",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","만행을",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","초래하였으며",1,6,"Korean",0.000864304235090752,3,3
"Koreanic","언론과",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","신앙의",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","공포와",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","결핍으로부터의",1,7,"Korean",0.000864304235090752,3,3
"Koreanic","도래가",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","사람들의",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","지고한",1,3,"Korean",0.000864304235090752,1,3
"Koreanic","열망으로서",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","천명되어",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","왔으며",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","폭정과",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","억압에",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","대항하는",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","마지막",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","수단으로서",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","반란을",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","일으키도록",1,5,"Korean",0.000864304235090752,5,3
"Koreanic","않으려면",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","통치에",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","인권이",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","보호되어야",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","국가간에",1,4,"Korean",0.000864304235090752,4,3
"Koreanic","우호관계의",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","발전을",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","증진하는",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","사람들은",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","헌장에서",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","인권",1,2,"Korean",0.000864304235090752,4,3
"Koreanic","가치",1,2,"Korean",0.000864304235090752,2,3
"Koreanic","남녀의",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","재확인하였으며",1,7,"Korean",0.000864304235090752,3,3
"Koreanic","폭넓은",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","자유속에서",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","진보와",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","나은",1,2,"Korean",0.000864304235090752,1,3
"Koreanic","증진하기로",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","다짐하였고",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","회원국들은",1,5,"Korean",0.000864304235090752,4,3
"Koreanic","국제연합과",1,5,"Korean",0.000864304235090752,2,3
"Koreanic","협력하여",1,4,"Korean",0.000864304235090752,4,3
"Koreanic","자유의",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","보편적",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","존중과",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","준수를",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","증진할",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","것을",1,2,"Korean",0.000864304235090752,5,3
"Koreanic","스스로",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","서약하였으며",1,6,"Korean",0.000864304235090752,2,3
"Koreanic","이해가",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","서약의",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","이행을",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","가장",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","중요하므로",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","이에",1,2,"Korean",0.000864304235090752,4,3
"Koreanic","국제연합총회는",1,7,"Korean",0.000864304235090752,3,3
"Koreanic","개인과",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","사회",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","기관이",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","선언을",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","항상",1,2,"Korean",0.000864304235090752,2,3
"Koreanic","유념하면서",1,5,"Korean",0.000864304235090752,5,3
"Koreanic","학습",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","존중을",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","증진하기",1,4,"Korean",0.000864304235090752,5,3
"Koreanic","노력하며",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","국내적",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","국제적인",1,4,"Korean",0.000864304235090752,4,3
"Koreanic","점진적",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","조치를",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","회원국",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","관할",1,2,"Korean",0.000864304235090752,1,3
"Koreanic","사이에서",1,4,"Korean",0.000864304235090752,5,3
"Koreanic","보편적이고",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","효과적으로",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","인식되고",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","준수되도록",1,5,"Korean",0.000864304235090752,5,3
"Koreanic","노력하도록",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","국가가",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","성취하여야",1,5,"Korean",0.000864304235090752,2,3
"Koreanic","기준으로서",1,5,"Korean",0.000864304235090752,2,3
"Koreanic","세계인권선언을",1,7,"Korean",0.000864304235090752,4,3
"Koreanic","선포한다",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","태어날",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","때부터",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","자유로우며",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","동등하다",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","천부적으로",1,5,"Korean",0.000864304235090752,2,3
"Koreanic","이성과",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","부여받았으며",1,6,"Korean",0.000864304235090752,3,3
"Koreanic","서로",1,2,"Korean",0.000864304235090752,4,3
"Koreanic","형제애의",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","정신으로",1,4,"Korean",0.000864304235090752,4,3
"Koreanic","행동하여야",1,5,"Korean",0.000864304235090752,2,3
"Koreanic","피부색",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","성",1,1,"Korean",0.000864304235090752,3,3
"Koreanic","언어",1,2,"Korean",0.000864304235090752,4,3
"Koreanic","견해",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","민족적",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","출신",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","재산",1,2,"Korean",0.000864304235090752,5,3
"Koreanic","출생",1,2,"Korean",0.000864304235090752,5,3
"Koreanic","신분과",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","같은",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","종류의",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","더",1,1,"Korean",0.000864304235090752,4,3
"Koreanic","나아가",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","개인이",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","속한",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","영토가",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","독립국",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","신탁통치지역",1,6,"Korean",0.000864304235090752,3,3
"Koreanic","비자치지역이거나",1,8,"Korean",0.000864304235090752,5,3
"Koreanic","주권에",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","여타의",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","제약을",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","받느냐에",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","법적",1,2,"Korean",0.000864304235090752,2,3
"Koreanic","지위에",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","있어서는",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","생명과",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","신체의",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","안전에",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","노예상태",1,4,"Korean",0.000864304235090752,4,3
"Koreanic","예속상태에",1,5,"Korean",0.000864304235090752,5,3
"Koreanic","놓여지지",1,4,"Korean",0.000864304235090752,1,3
"Koreanic","형태의",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","노예제도와",1,5,"Korean",0.000864304235090752,2,3
"Koreanic","노예매매는",1,5,"Korean",0.000864304235090752,4,3
"Koreanic","금지된다",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","고문",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","잔혹하거나",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","비인도적이거나",1,7,"Korean",0.000864304235090752,2,3
"Koreanic","굴욕적인",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","처우",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","형벌을",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","어디에서나",1,5,"Korean",0.000864304235090752,1,3
"Koreanic","인간으로서",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","인정받을",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","평등하며",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","차별도",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","위반되는",1,4,"Korean",0.000864304235090752,5,3
"Koreanic","차별과",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","그러한",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","차별의",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","선동으로부터",1,6,"Korean",0.000864304235090752,4,3
"Koreanic","헌법",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","법률이",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","부여한",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","침해하는",1,4,"Korean",0.000864304235090752,6,3
"Koreanic","행위에",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","권한있는",1,4,"Korean",0.000864304235090752,2,3
"Koreanic","국내법정에서",1,6,"Korean",0.000864304235090752,3,3
"Koreanic","실효성",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","구제를",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","체포",1,2,"Korean",0.000864304235090752,4,3
"Koreanic","구금",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","추방되지",1,4,"Korean",0.000864304235090752,5,3
"Koreanic","권리",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","의무",1,2,"Korean",0.000864304235090752,2,3
"Koreanic","자신에",1,3,"Korean",0.000864304235090752,6,3
"Koreanic","형사상",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","혐의에",1,3,"Korean",0.000864304235090752,6,3
"Koreanic","결정에",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","독립적이며",1,5,"Korean",0.000864304235090752,4,3
"Koreanic","공평한",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","법정에서",1,4,"Korean",0.000864304235090752,5,3
"Koreanic","평등하게",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","공정하고",1,4,"Korean",0.000864304235090752,2,3
"Koreanic","공개된",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","재판을",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","형사피의자는",1,6,"Korean",0.000864304235090752,3,3
"Koreanic","변호에",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","보장된",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","공개",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","재판에서",1,4,"Korean",0.000864304235090752,4,3
"Koreanic","법률에",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","입증될",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","때까지",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","무죄로",1,3,"Korean",0.000864304235090752,1,3
"Koreanic","추정받을",1,4,"Korean",0.000864304235090752,2,3
"Koreanic","국내법",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","국제법에",1,4,"Korean",0.000864304235090752,5,3
"Koreanic","범죄를",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","구성하지",1,4,"Korean",0.000864304235090752,4,3
"Koreanic","아니하는",1,4,"Korean",0.000864304235090752,2,3
"Koreanic","작위",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","부작위를",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","이유로",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","되지",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","적용될",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","있었던",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","형벌보다",1,4,"Korean",0.000864304235090752,4,3
"Koreanic","무거운",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","형벌이",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","부과되지",1,4,"Korean",0.000864304235090752,2,3
"Koreanic","사생활",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","가정",1,2,"Korean",0.000864304235090752,4,3
"Koreanic","주거",1,2,"Korean",0.000864304235090752,4,3
"Koreanic","통신에",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","자의적인",1,4,"Korean",0.000864304235090752,6,3
"Koreanic","간섭을",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","받거나",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","명예와",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","명성에",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","비난을",1,3,"Korean",0.000864304235090752,6,3
"Koreanic","간섭이나",1,4,"Korean",0.000864304235090752,7,3
"Koreanic","비난에",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","자국내에서",1,5,"Korean",0.000864304235090752,2,3
"Koreanic","이동",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","거주의",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","자국을",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","나라를",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","떠날",1,2,"Korean",0.000864304235090752,2,3
"Koreanic","자국으로",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","돌아올",1,3,"Korean",0.000864304235090752,1,3
"Koreanic","박해를",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","피하여",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","나라에서",1,4,"Korean",0.000864304235090752,4,3
"Koreanic","구하거나",1,4,"Korean",0.000864304235090752,2,3
"Koreanic","진실로",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","비정치적",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","위배되는",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","행위로",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","인하여",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","기소된",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","경우에는",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","주장될",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","없다",1,2,"Korean",0.000864304235090752,7,3
"Koreanic","아니하며",1,4,"Korean",0.000864304235090752,2,3
"Koreanic","부인되지",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","성인",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","남녀는",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","국적",1,2,"Korean",0.000864304235090752,4,3
"Koreanic","종교에",1,3,"Korean",0.000864304235090752,1,3
"Koreanic","따른",1,2,"Korean",0.000864304235090752,5,3
"Koreanic","제한도",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","혼인하고",1,4,"Korean",0.000864304235090752,2,3
"Koreanic","가정을",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","이룰",1,2,"Korean",0.000864304235090752,2,3
"Koreanic","그들은",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","혼인에",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","혼인기간중",1,5,"Korean",0.000864304235090752,3,3
"Koreanic","혼인해소시에",1,6,"Korean",0.000864304235090752,4,3
"Koreanic","혼인은",1,3,"Korean",0.000864304235090752,1,3
"Koreanic","장래",1,2,"Korean",0.000864304235090752,2,3
"Koreanic","배우자들의",1,5,"Korean",0.000864304235090752,4,3
"Koreanic","동의하에서만",1,6,"Korean",0.000864304235090752,4,3
"Koreanic","성립된다",1,4,"Korean",0.000864304235090752,4,3
"Koreanic","가정은",1,3,"Korean",0.000864304235090752,5,3
"Koreanic","자연적이고",1,5,"Korean",0.000864304235090752,2,3
"Koreanic","기초적인",1,4,"Korean",0.000864304235090752,7,3
"Koreanic","단위이며",1,4,"Korean",0.000864304235090752,3,3
"Koreanic","사회와",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","뿐만",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","아니라",1,3,"Korean",0.000864304235090752,2,3
"Koreanic","소유할",1,3,"Korean",0.000864304235090752,7,3
"Koreanic","사상",1,2,"Korean",0.000864304235090752,2,3
"Koreanic","양심",1,2,"Korean",0.000864304235090752,4,3
"Koreanic","종교의",1,3,"Korean",0.000864304235090752,4,3
"Koreanic","공적으로",1,4,"Korean",0.000864304235090752,2,3
"Koreanic","사적으로",1,4,"Korean",0.000864304235090752,2,3
"Koreanic","선교",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","행사",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","예배",1,2,"Korean",0.000864304235090752,3,3
"Koreanic","의식에",1,3,"Korean",0.000864304235090752,3,3
"Koreanic","종교나",1,3,"Korean",0.000864304235090752,3,3
