"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"119","Indo-European","oni",2,3,"Polish",0.001318391562294,5,5
"120","Indo-European","rasy",2,4,"Polish",0.001318391562294,9,5
"121","Indo-European","poglądów",2,8,"Polish",0.001318391562294,10,5
"122","Indo-European","narodowości",2,11,"Polish",0.001318391562294,1,5
"123","Indo-European","u",2,1,"Polish",0.001318391562294,11,5
"124","Indo-European","jakiegokolwiek",2,14,"Polish",0.001318391562294,6,5
"125","Indo-European","czynić",2,6,"Polish",0.001318391562294,10,5
"126","Indo-European","różnicy",2,7,"Polish",0.001318391562294,11,5
"127","Indo-European","zależności",2,10,"Polish",0.001318391562294,6,5
"128","Indo-European","którego",2,7,"Polish",0.001318391562294,14,5
"129","Indo-European","czy",2,3,"Polish",0.001318391562294,6,5
"130","Indo-European","kraj",2,4,"Polish",0.001318391562294,4,5
"131","Indo-European","ni",2,2,"Polish",0.001318391562294,7,5
"132","Indo-European","też",2,3,"Polish",0.001318391562294,14,5
"133","Indo-European","podlega",2,7,"Polish",0.001318391562294,12,5
"134","Indo-European","jakikolwiek",2,11,"Polish",0.001318391562294,10,5
"135","Indo-European","jakiejkolwiek",2,13,"Polish",0.001318391562294,6,5
"136","Indo-European","pogwałcenie",2,11,"Polish",0.001318391562294,9,5
"137","Indo-European","podstawowych",2,12,"Polish",0.001318391562294,7,5
"138","Indo-European","równości",2,8,"Polish",0.001318391562294,11,5
"139","Indo-European","popełnienie",2,11,"Polish",0.001318391562294,7,5
"140","Indo-European","publicznie",2,10,"Polish",0.001318391562294,3,5
"141","Indo-European","niezależny",2,10,"Polish",0.001318391562294,11,5
"142","Indo-European","zgodnie",2,7,"Polish",0.001318391562294,12,5
"143","Indo-European","podczas",2,7,"Polish",0.001318391562294,6,5
"144","Indo-European","publicznego",2,11,"Polish",0.001318391562294,7,5
"145","Indo-European","może",2,4,"Polish",0.001318391562294,3,5
"146","Indo-European","powodu",2,6,"Polish",0.001318391562294,8,5
"147","Indo-European","chwili",2,6,"Polish",0.001318391562294,12,5
"148","Indo-European","międzynarodowego",2,16,"Polish",0.001318391562294,8,5
"149","Indo-European","ta",2,2,"Polish",0.001318391562294,1,5
"150","Indo-European","popełnienia",2,11,"Polish",0.001318391562294,7,5
"151","Indo-European","wyboru",2,6,"Polish",0.001318391562294,6,5
"152","Indo-European","każdego",2,7,"Polish",0.001318391562294,4,5
"153","Indo-European","swego",2,5,"Polish",0.001318391562294,7,5
"154","Indo-European","niego",2,5,"Polish",0.001318391562294,10,5
"155","Indo-European","razie",2,5,"Polish",0.001318391562294,5,5
"156","Indo-European","przypadku",2,9,"Polish",0.001318391562294,7,5
"157","Indo-European","celami",2,6,"Polish",0.001318391562294,10,5
"158","Indo-European","zasadami",2,8,"Polish",0.001318391562294,4,5
"159","Indo-European","pozbawiać",2,9,"Polish",0.001318391562294,6,5
"160","Indo-European","zmiany",2,6,"Polish",0.001318391562294,15,5
"161","Indo-European","małżeństwa",2,10,"Polish",0.001318391562294,3,5
"162","Indo-European","rodziny",2,7,"Polish",0.001318391562294,7,5
"163","Indo-European","jedynie",2,7,"Polish",0.001318391562294,8,6
"164","Indo-European","swobodnie",2,9,"Polish",0.001318391562294,8,6
"165","Indo-European","wespół",2,6,"Polish",0.001318391562294,9,6
"166","Indo-European","własności",2,9,"Polish",0.001318391562294,11,6
"167","Indo-European","obejmuje",2,8,"Polish",0.001318391562294,1,6
"168","Indo-European","wiary",2,5,"Polish",0.001318391562294,10,6
"169","Indo-European","bądź",2,4,"Polish",0.001318391562294,6,6
"170","Indo-European","opinii",2,6,"Polish",0.001318391562294,12,6
"171","Indo-European","środkami",2,8,"Polish",0.001318391562294,7,6
"172","Indo-European","swym",2,4,"Polish",0.001318391562294,6,6
"173","Indo-European","wola",2,4,"Polish",0.001318391562294,9,6
"174","Indo-European","zasadzie",2,8,"Polish",0.001318391562294,6,6
"175","Indo-European","zapewniającej",2,13,"Polish",0.001318391562294,12,6
"176","Indo-European","społecznych",2,11,"Polish",0.001318391562294,9,6
"177","Indo-European","odpowiedniego",2,13,"Polish",0.001318391562294,2,6
"178","Indo-European","pomocy",2,6,"Polish",0.001318391562294,9,6
"179","Indo-European","społecznej",2,10,"Polish",0.001318391562294,1,6
"180","Indo-European","zawodowych",2,10,"Polish",0.001318391562294,11,6
"181","Indo-European","nauki",2,5,"Polish",0.001318391562294,10,6
"182","Indo-European","nauka",2,5,"Polish",0.001318391562294,9,6
"183","Indo-European","a",2,1,"Polish",0.001318391562294,4,6
"184","Indo-European","pełny",2,5,"Polish",0.001318391562294,10,6
"185","Indo-European","rozwój",2,6,"Polish",0.001318391562294,15,6
"186","Indo-European","korzystania",2,11,"Polish",0.001318391562294,2,6
"187","Indo-European","działalności",2,12,"Polish",0.001318391562294,11,6
"188","Indo-European","porządku",2,8,"Polish",0.001318391562294,12,6
"189","Indo-European","celu",2,4,"Polish",0.001318391562294,1,6
"190","Indo-European","powszechna",1,10,"Polish",0.000659195781147001,6,6
"191","Indo-European","deklaracja",1,10,"Polish",0.000659195781147001,5,6
"192","Indo-European","preamble",1,8,"Polish",0.000659195781147001,3,6
"193","Indo-European","przyrodzonej",1,12,"Polish",0.000659195781147001,9,6
"194","Indo-European","równych",1,7,"Polish",0.000659195781147001,10,6
"195","Indo-European","niezbywalnych",1,13,"Polish",0.000659195781147001,13,6
"196","Indo-European","członków",1,8,"Polish",0.000659195781147001,14,6
"197","Indo-European","wspólnoty",1,9,"Polish",0.000659195781147001,6,6
"198","Indo-European","sprawiedliwości",1,15,"Polish",0.000659195781147001,12,6
"199","Indo-European","nieposzanowanie",1,15,"Polish",0.000659195781147001,7,6
"200","Indo-European","nieprzestrzeganie",1,17,"Polish",0.000659195781147001,9,6
"201","Indo-European","doprowadziło",1,12,"Polish",0.000659195781147001,1,6
"202","Indo-European","barbarzyństwa",1,13,"Polish",0.000659195781147001,5,6
"203","Indo-European","wstrząsnęły",1,11,"Polish",0.000659195781147001,7,6
"204","Indo-European","ogłoszono",1,9,"Polish",0.000659195781147001,10,6
"205","Indo-European","najwznioślejszy",1,15,"Polish",0.000659195781147001,4,6
"206","Indo-European","dążenie",1,7,"Polish",0.000659195781147001,11,6
"207","Indo-European","zbudowania",1,10,"Polish",0.000659195781147001,4,6
"208","Indo-European","będą",1,4,"Polish",0.000659195781147001,2,6
"209","Indo-European","słowa",1,5,"Polish",0.000659195781147001,11,6
"210","Indo-European","przekonań",1,9,"Polish",0.000659195781147001,7,6
"211","Indo-European","strachu",1,7,"Polish",0.000659195781147001,3,6
"212","Indo-European","nędzy",1,5,"Polish",0.000659195781147001,10,6
"213","Indo-European","zawarowanie",1,11,"Polish",0.000659195781147001,4,6
"214","Indo-European","przepisami",1,10,"Polish",0.000659195781147001,7,6
"215","Indo-European","musiał",1,6,"Polish",0.000659195781147001,12,6
"216","Indo-European","doprowadzony",1,12,"Polish",0.000659195781147001,9,6
"217","Indo-European","ostateczności",1,13,"Polish",0.000659195781147001,6,6
"218","Indo-European","uciekać",1,7,"Polish",0.000659195781147001,13,6
"219","Indo-European","buntu",1,5,"Polish",0.000659195781147001,7,6
"220","Indo-European","tyranii",1,7,"Polish",0.000659195781147001,11,6
"221","Indo-European","uciskowi",1,8,"Polish",0.000659195781147001,8,6
"222","Indo-European","przyjaznych",1,11,"Polish",0.000659195781147001,13,6
"223","Indo-European","stosunków",1,9,"Polish",0.000659195781147001,10,6
"224","Indo-European","narody",1,6,"Polish",0.000659195781147001,10,6
"225","Indo-European","zjednoczone",1,11,"Polish",0.000659195781147001,3,6
"226","Indo-European","przywróciły",1,11,"Polish",0.000659195781147001,10,6
"227","Indo-European","swą",1,3,"Polish",0.000659195781147001,8,6
"228","Indo-European","wiarę",1,5,"Polish",0.000659195781147001,6,6
"229","Indo-European","podstawowe",1,10,"Polish",0.000659195781147001,17,6
"230","Indo-European","godność",1,7,"Polish",0.000659195781147001,12,6
"231","Indo-European","wartość",1,7,"Polish",0.000659195781147001,7,6
"232","Indo-European","jednostki",1,9,"Polish",0.000659195781147001,3,6
"233","Indo-European","równouprawnienie",1,16,"Polish",0.000659195781147001,4,6
"234","Indo-European","mężczyzn",1,8,"Polish",0.000659195781147001,12,6
"235","Indo-European","kobiet",1,6,"Polish",0.000659195781147001,8,6
"236","Indo-European","wyraziły",1,8,"Polish",0.000659195781147001,8,6
"237","Indo-European","swe",1,3,"Polish",0.000659195781147001,11,6
"238","Indo-European","zdecydow",1,8,"Polish",0.000659195781147001,1,6
"239","Indo-European","anie",1,4,"Polish",0.000659195781147001,12,6
"240","Indo-European","popierania",1,10,"Polish",0.000659195781147001,8,6
"241","Indo-European","postępu",1,7,"Polish",0.000659195781147001,9,6
"242","Indo-European","poprawy",1,7,"Polish",0.000659195781147001,12,6
"243","Indo-European","większej",1,8,"Polish",0.000659195781147001,5,6
"244","Indo-European","członkowskie",1,12,"Polish",0.000659195781147001,3,6
"245","Indo-European","podjęły",1,7,"Polish",0.000659195781147001,11,6
"246","Indo-European","współpracy",1,10,"Polish",0.000659195781147001,6,6
"247","Indo-European","Organizacją",1,11,"Polish",0.000659195781147001,6,7
"248","Indo-European","zapewnić",1,8,"Polish",0.000659195781147001,6,7
"249","Indo-European","poszanowanie",1,12,"Polish",0.000659195781147001,9,7
"250","Indo-European","podstawowy",1,10,"Polish",0.000659195781147001,5,7
"251","Indo-European","ch",1,2,"Polish",0.000659195781147001,7,7
"252","Indo-European","jednakowe",1,9,"Polish",0.000659195781147001,11,7
"253","Indo-European","rozumienie",1,10,"Polish",0.000659195781147001,4,7
"254","Indo-European","olbrzymie",1,9,"Polish",0.000659195781147001,5,7
"255","Indo-European","znaczenie",1,9,"Polish",0.000659195781147001,7,7
"256","Indo-European","pełnej",1,6,"Polish",0.000659195781147001,7,7
"257","Indo-European","realizacji",1,10,"Polish",0.000659195781147001,9,7
"258","Indo-European","przeto",1,6,"Polish",0.000659195781147001,11,7
"259","Indo-European","zgromadzenie",1,12,"Polish",0.000659195781147001,6,7
"260","Indo-European","ogólne",1,6,"Polish",0.000659195781147001,9,7
"261","Indo-European","ogłasza",1,7,"Polish",0.000659195781147001,10,7
"262","Indo-European","powszechną",1,10,"Polish",0.000659195781147001,6,7
"263","Indo-European","wspólny",1,7,"Polish",0.000659195781147001,7,7
"264","Indo-European","najwyższy",1,9,"Polish",0.000659195781147001,6,7
"265","Indo-European","ludów",1,5,"Polish",0.000659195781147001,6,7
"266","Indo-European","organy",1,6,"Polish",0.000659195781147001,3,7
"267","Indo-European","mając",1,5,"Polish",0.000659195781147001,4,7
"268","Indo-European","stale",1,5,"Polish",0.000659195781147001,8,7
"269","Indo-European","pamięci",1,7,"Polish",0.000659195781147001,10,7
"270","Indo-European","dążyły",1,6,"Polish",0.000659195781147001,9,7
"271","Indo-European","drodze",1,6,"Polish",0.000659195781147001,8,7
"272","Indo-European","wychowywania",1,12,"Polish",0.000659195781147001,8,7
"273","Indo-European","rozwijania",1,10,"Polish",0.000659195781147001,10,7
"274","Indo-European","zapewniły",1,9,"Polish",0.000659195781147001,14,7
"275","Indo-European","pomocą",1,6,"Polish",0.000659195781147001,2,7
"276","Indo-European","postępowych",1,11,"Polish",0.000659195781147001,10,7
"277","Indo-European","zasięgu",1,7,"Polish",0.000659195781147001,3,7
"278","Indo-European","krajowym",1,8,"Polish",0.000659195781147001,7,7
"279","Indo-European","międzynarodowym",1,15,"Polish",0.000659195781147001,7,7
"280","Indo-European","skuteczne",1,9,"Polish",0.000659195781147001,5,7
"281","Indo-European","stosowanie",1,10,"Polish",0.000659195781147001,3,7
"282","Indo-European","tej",1,3,"Polish",0.000659195781147001,14,7
"283","Indo-European","państw",1,6,"Polish",0.000659195781147001,10,7
"284","Indo-European","członkowskich",1,13,"Polish",0.000659195781147001,4,7
"285","Indo-European","zamieszkujących",1,15,"Polish",0.000659195781147001,5,7
"286","Indo-European","obszary",1,7,"Polish",0.000659195781147001,13,7
"287","Indo-European","podległe",1,8,"Polish",0.000659195781147001,7,7
"288","Indo-European","rodzą",1,5,"Polish",0.000659195781147001,5,7
"289","Indo-European","wolni",1,5,"Polish",0.000659195781147001,10,7
"290","Indo-European","d",1,1,"Polish",0.000659195781147001,10,7
"291","Indo-European","względem",1,8,"Polish",0.000659195781147001,8,7
"292","Indo-European","obdarzeni",1,9,"Polish",0.000659195781147001,7,7
"293","Indo-European","rozumem",1,7,"Polish",0.000659195781147001,13,7
"294","Indo-European","powinni",1,7,"Polish",0.000659195781147001,5,7
"295","Indo-European","postępować",1,10,"Polish",0.000659195781147001,8,7
"296","Indo-European","duchu",1,5,"Polish",0.000659195781147001,9,7
"297","Indo-European","braterstwa",1,10,"Polish",0.000659195781147001,6,7
"298","Indo-European","posiada",1,7,"Polish",0.000659195781147001,7,7
"299","Indo-European","koloru",1,6,"Polish",0.000659195781147001,10,7
"300","Indo-European","płci",1,4,"Polish",0.000659195781147001,14,7
"301","Indo-European","języka",1,6,"Polish",0.000659195781147001,10,7
"302","Indo-European","politycznych",1,12,"Polish",0.000659195781147001,4,7
"303","Indo-European","pochodzenia",1,11,"Polish",0.000659195781147001,9,7
"304","Indo-European","majątk",1,6,"Polish",0.000659195781147001,6,7
"305","Indo-European","urodzenia",1,9,"Polish",0.000659195781147001,9,7
"306","Indo-European","innego",1,6,"Polish",0.000659195781147001,7,7
"307","Indo-European","stanu",1,5,"Polish",0.000659195781147001,4,7
"308","Indo-European","ponadto",1,7,"Polish",0.000659195781147001,5,7
"309","Indo-European","żadnej",1,6,"Polish",0.000659195781147001,7,7
"310","Indo-European","sytuacji",1,8,"Polish",0.000659195781147001,11,7
"311","Indo-European","politycznej",1,11,"Polish",0.000659195781147001,12,7
"312","Indo-European","międzynarodowej",1,15,"Polish",0.000659195781147001,11,7
"313","Indo-European","obszaru",1,7,"Polish",0.000659195781147001,4,7
"314","Indo-European","dana",1,4,"Polish",0.000659195781147001,7,7
"315","Indo-European","osoba",1,5,"Polish",0.000659195781147001,6,7
"316","Indo-European","przynależy",1,10,"Polish",0.000659195781147001,9,7
"317","Indo-European","dany",1,4,"Polish",0.000659195781147001,9,7
"318","Indo-European","obszar",1,6,"Polish",0.000659195781147001,5,7
"319","Indo-European","epodległy",1,9,"Polish",0.000659195781147001,10,7
"320","Indo-European","systemowi",1,9,"Polish",0.000659195781147001,3,7
"321","Indo-European","powiernictwa",1,12,"Polish",0.000659195781147001,13,7
"322","Indo-European","rządzi",1,6,"Polish",0.000659195781147001,4,7
"323","Indo-European","samodzielnie",1,12,"Polish",0.000659195781147001,8,7
"324","Indo-European","ograniczony",1,11,"Polish",0.000659195781147001,6,7
"325","Indo-European","niepodległości",1,14,"Polish",0.000659195781147001,14,7
"326","Indo-European","bezpieczeństwa",1,14,"Polish",0.000659195781147001,7,7
"327","Indo-European","osoby",1,5,"Polish",0.000659195781147001,5,7
"328","Indo-European","niewol",1,6,"Polish",0.000659195781147001,12,7
"329","Indo-European","nikiem",1,6,"Polish",0.000659195781147001,7,7
"330","Indo-European","nakładać",1,8,"Polish",0.000659195781147001,6,7
"331","Indo-European","służebności",1,11,"Polish",0.000659195781147001,9,8
"332","Indo-European","niewolnictwo",1,12,"Polish",0.000659195781147001,13,8
"333","Indo-European","handel",1,6,"Polish",0.000659195781147001,15,8
"334","Indo-European","niewolnikami",1,12,"Polish",0.000659195781147001,4,8
"335","Indo-European","zakazane",1,8,"Polish",0.000659195781147001,6,8
"336","Indo-European","postaciach",1,10,"Polish",0.000659195781147001,6,8
"337","Indo-European","torturować",1,10,"Polish",0.000659195781147001,10,8
"338","Indo-European","karać",1,5,"Polish",0.000659195781147001,7,8
"339","Indo-European","traktować",1,9,"Polish",0.000659195781147001,11,8
"340","Indo-European","okrutny",1,7,"Polish",0.000659195781147001,5,8
"341","Indo-European","nieludzki",1,9,"Polish",0.000659195781147001,5,8
"342","Indo-European","poniżający",1,10,"Polish",0.000659195781147001,6,8
"343","Indo-European","uznawania",1,9,"Polish",0.000659195781147001,2,8
"344","Indo-European","wszędzie",1,8,"Polish",0.000659195781147001,14,8
"345","Indo-European","jakąkolwiek",1,11,"Polish",0.000659195781147001,11,8
"346","Indo-European","dyskryminacją",1,13,"Polish",0.000659195781147001,10,8
"347","Indo-European","będącą",1,6,"Polish",0.000659195781147001,7,8
"348","Indo-European","m",1,1,"Polish",0.000659195781147001,7,8
"349","Indo-European","jakimkolwiek",1,12,"Polish",0.000659195781147001,13,8
"350","Indo-European","narażeniem",1,10,"Polish",0.000659195781147001,9,8
"351","Indo-European","taką",1,4,"Polish",0.000659195781147001,11,8
"352","Indo-European","dyskryminację",1,13,"Polish",0.000659195781147001,13,8
"353","Indo-European","skutecznego",1,11,"Polish",0.000659195781147001,5,8
"354","Indo-European","odwoływania",1,11,"Polish",0.000659195781147001,12,8
"355","Indo-European","kompetentnych",1,13,"Polish",0.000659195781147001,12,8
"356","Indo-European","sądów",1,5,"Polish",0.000659195781147001,13,8
"357","Indo-European","krajowych",1,9,"Polish",0.000659195781147001,3,8
"358","Indo-European","czynom",1,6,"Polish",0.000659195781147001,6,8
"359","Indo-European","stanowiącym",1,11,"Polish",0.000659195781147001,12,8
"360","Indo-European","przyznanych",1,11,"Polish",0.000659195781147001,14,8
"361","Indo-European","konstytucję",1,11,"Polish",0.000659195781147001,7,8
"362","Indo-European","aresztować",1,10,"Polish",0.000659195781147001,10,8
"363","Indo-European","zatrzymać",1,9,"Polish",0.000659195781147001,7,8
"364","Indo-European","wygnać",1,6,"Polish",0.000659195781147001,7,8
"365","Indo-European","warunkach",1,9,"Polish",0.000659195781147001,9,8
"366","Indo-European","całkowitej",1,10,"Polish",0.000659195781147001,7,8
"367","Indo-European","przy",1,4,"Polish",0.000659195781147001,7,8
"368","Indo-European","rozstrzyganiu",1,13,"Polish",0.000659195781147001,7,8
"369","Indo-European","prawach",1,7,"Polish",0.000659195781147001,8,8
"370","Indo-European","zobowiązaniach",1,14,"Polish",0.000659195781147001,8,8
"371","Indo-European","zasadności",1,10,"Polish",0.000659195781147001,9,8
"372","Indo-European","wysuwanego",1,10,"Polish",0.000659195781147001,15,8
"373","Indo-European","niemu",1,5,"Polish",0.000659195781147001,5,8
"374","Indo-European","oskarżenia",1,10,"Polish",0.000659195781147001,9,8
"375","Indo-European","słuchanym",1,9,"Polish",0.000659195781147001,6,8
"376","Indo-European","sprawiedliwie",1,13,"Polish",0.000659195781147001,7,8
"377","Indo-European","bezstronny",1,10,"Polish",0.000659195781147001,1,8
"378","Indo-European","sąd",1,3,"Polish",0.000659195781147001,6,8
"379","Indo-European","oskarżony",1,9,"Polish",0.000659195781147001,10,8
"380","Indo-European","przestjpstwa",1,12,"Polish",0.000659195781147001,3,8
"381","Indo-European","uznawano",1,8,"Polish",0.000659195781147001,2,8
"382","Indo-European","go",1,2,"Polish",0.000659195781147001,8,8
"383","Indo-European","niewinnego",1,10,"Polish",0.000659195781147001,6,8
"384","Indo-European","dopóty",1,6,"Polish",0.000659195781147001,7,8
"385","Indo-European","dopóki",1,6,"Polish",0.000659195781147001,6,8
"386","Indo-European","udowodni",1,8,"Polish",0.000659195781147001,7,8
"387","Indo-European","winy",1,4,"Polish",0.000659195781147001,10,8
"388","Indo-European","prawem",1,6,"Polish",0.000659195781147001,12,8
"389","Indo-European","procesu",1,7,"Polish",0.000659195781147001,6,8
"390","Indo-European","zapewniono",1,10,"Polish",0.000659195781147001,11,8
"391","Indo-European","środki",1,6,"Polish",0.000659195781147001,2,8
"392","Indo-European","obrony",1,6,"Polish",0.000659195781147001,10,8
"393","Indo-European","nikt",1,4,"Polish",0.000659195781147001,5,8
