"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"150","Niger-Congo","juhudi",2,6,"Swahili",0.00112359550561798,6,4
"151","Niger-Congo","kushikilia",2,10,"Swahili",0.00112359550561798,12,4
"152","Niger-Congo","kufundisha",2,10,"Swahili",0.00112359550561798,6,4
"153","Niger-Congo","hizo",2,4,"Swahili",0.00112359550561798,7,4
"154","Niger-Congo","huo",2,3,"Swahili",0.00112359550561798,11,4
"155","Niger-Congo","miongoni",2,8,"Swahili",0.00112359550561798,7,4
"156","Niger-Congo","mwa",2,3,"Swahili",0.00112359550561798,7,4
"157","Niger-Congo","Watu",2,4,"Swahili",0.00112359550561798,10,5
"158","Niger-Congo","wamezaliwa",2,10,"Swahili",0.00112359550561798,5,5
"159","Niger-Congo","Wote",2,4,"Swahili",0.00112359550561798,12,5
"160","Niger-Congo","yapasa",2,6,"Swahili",0.00112359550561798,5,5
"161","Niger-Congo","anastahili",2,10,"Swahili",0.00112359550561798,3,5
"162","Niger-Congo","wo",2,2,"Swahili",0.00112359550561798,5,5
"163","Niger-Congo","utawala",2,7,"Swahili",0.00112359550561798,7,5
"164","Niger-Congo","kutegemea",2,9,"Swahili",0.00112359550561798,11,5
"165","Niger-Congo","nafsi",2,5,"Swahili",0.00112359550561798,2,5
"166","Niger-Congo","Mbele",2,5,"Swahili",0.00112359550561798,9,5
"167","Niger-Congo","wanastahili",2,11,"Swahili",0.00112359550561798,3,5
"168","Niger-Congo","kuvunja",2,7,"Swahili",0.00112359550561798,9,5
"169","Niger-Congo","hukumu",2,6,"Swahili",0.00112359550561798,6,5
"170","Niger-Congo","mujibu",2,6,"Swahili",0.00112359550561798,2,5
"171","Niger-Congo","kutoka",2,6,"Swahili",0.00112359550561798,4,5
"172","Niger-Congo","kuhukumiwa",2,10,"Swahili",0.00112359550561798,8,5
"173","Niger-Congo","vyema",2,5,"Swahili",0.00112359550561798,2,5
"174","Niger-Congo","kosa",2,4,"Swahili",0.00112359550561798,2,5
"175","Niger-Congo","Wala",2,4,"Swahili",0.00112359550561798,9,5
"176","Niger-Congo","ile",2,3,"Swahili",0.00112359550561798,11,5
"177","Niger-Congo","sifa",2,4,"Swahili",0.00112359550561798,3,5
"178","Niger-Congo","udhalimu",2,8,"Swahili",0.00112359550561798,2,5
"179","Niger-Congo","maazimio",2,8,"Swahili",0.00112359550561798,3,5
"180","Niger-Congo","utaifa",2,6,"Swahili",0.00112359550561798,6,5
"181","Niger-Congo","kuoana",2,6,"Swahili",0.00112359550561798,3,5
"182","Niger-Congo","kuunda",2,6,"Swahili",0.00112359550561798,7,5
"183","Niger-Congo","binafsi",2,7,"Swahili",0.00112359550561798,5,5
"184","Niger-Congo","inahusu",2,7,"Swahili",0.00112359550561798,4,5
"185","Niger-Congo","kutoa",2,5,"Swahili",0.00112359550561798,9,5
"186","Niger-Congo","muda",2,4,"Swahili",0.00112359550561798,6,5
"187","Niger-Congo","kura",2,4,"Swahili",0.00112359550561798,8,5
"188","Niger-Congo","siri",2,4,"Swahili",0.00112359550561798,5,5
"189","Niger-Congo","zinazotokana",2,12,"Swahili",0.00112359550561798,8,5
"190","Niger-Congo","kulinda",2,7,"Swahili",0.00112359550561798,5,5
"191","Niger-Congo","watoto",2,6,"Swahili",0.00112359550561798,5,5
"192","Niger-Congo","itolewe",2,7,"Swahili",0.00112359550561798,10,5
"193","Niger-Congo","ustadi",2,6,"Swahili",0.00112359550561798,2,5
"194","Niger-Congo","wazi",2,4,"Swahili",0.00112359550561798,9,5
"195","Niger-Congo","barabara",2,8,"Swahili",0.00112359550561798,4,5
"196","Niger-Congo","mbali",2,5,"Swahili",0.00112359550561798,7,5
"197","Niger-Congo","Ni",2,2,"Swahili",0.00112359550561798,7,5
"198","Niger-Congo","sayansi",2,7,"Swahili",0.00112359550561798,6,5
"199","Niger-Congo","zilizoelezwa",2,12,"Swahili",0.00112359550561798,4,5
"200","Niger-Congo","Disemba",1,7,"Swahili",0.000561797752808989,4,5
"201","Niger-Congo","lilikubali",1,10,"Swahili",0.000561797752808989,9,5
"202","Niger-Congo","Ulimwengu",1,9,"Swahili",0.000561797752808989,6,5
"203","Niger-Congo","Binadamu",1,8,"Swahili",0.000561797752808989,7,5
"204","Niger-Congo","Maelezo",1,7,"Swahili",0.000561797752808989,5,5
"205","Niger-Congo","yamepigwa",1,9,"Swahili",0.000561797752808989,6,5
"206","Niger-Congo","chapa",1,5,"Swahili",0.000561797752808989,11,5
"207","Niger-Congo","kurasa",1,6,"Swahili",0.000561797752808989,4,5
"208","Niger-Congo","zifuatazo",1,9,"Swahili",0.000561797752808989,2,5
"209","Niger-Congo","Baada",1,5,"Swahili",0.000561797752808989,7,5
"210","Niger-Congo","Kuu",1,3,"Swahili",0.000561797752808989,10,5
"211","Niger-Congo","lilizisih",1,9,"Swahili",0.000561797752808989,11,5
"212","Niger-Congo","zitangaze",1,9,"Swahili",0.000561797752808989,4,5
"213","Niger-Congo","zifanye",1,7,"Swahili",0.000561797752808989,9,5
"214","Niger-Congo","ienezwe",1,7,"Swahili",0.000561797752808989,9,5
"215","Niger-Congo","ionyeshwe",1,9,"Swahili",0.000561797752808989,9,5
"216","Niger-Congo","isomwe",1,6,"Swahili",0.000561797752808989,5,5
"217","Niger-Congo","ielezwe",1,7,"Swahili",0.000561797752808989,3,5
"218","Niger-Congo","mashuleni",1,9,"Swahili",0.000561797752808989,6,5
"219","Niger-Congo","vyuo",1,4,"Swahili",0.000561797752808989,13,5
"220","Niger-Congo","vinginevyo",1,10,"Swahili",0.000561797752808989,4,5
"221","Niger-Congo","UMOJA",1,5,"Swahili",0.000561797752808989,9,5
"222","Niger-Congo","WA",1,2,"Swahili",0.000561797752808989,7,5
"223","Niger-Congo","MATAIFA",1,7,"Swahili",0.000561797752808989,6,5
"224","Niger-Congo","ofisi",1,5,"Swahili",0.000561797752808989,5,5
"225","Niger-Congo","IDARA",1,5,"Swahili",0.000561797752808989,2,5
"226","Niger-Congo","HABARI",1,6,"Swahili",0.000561797752808989,5,5
"227","Niger-Congo","UTANGULIZI",1,10,"Swahili",0.000561797752808989,8,5
"228","Niger-Congo","kukiri",1,6,"Swahili",0.000561797752808989,10,5
"229","Niger-Congo","msingi",1,6,"Swahili",0.000561797752808989,1,5
"230","Niger-Congo","duniani",1,7,"Swahili",0.000561797752808989,7,6
"231","Niger-Congo","kutojali",1,8,"Swahili",0.000561797752808989,9,6
"232","Niger-Congo","kudharau",1,8,"Swahili",0.000561797752808989,11,6
"233","Niger-Congo","kumeletea",1,9,"Swahili",0.000561797752808989,5,6
"234","Niger-Congo","vya",1,3,"Swahili",0.000561797752808989,7,6
"235","Niger-Congo","kishenzi",1,8,"Swahili",0.000561797752808989,10,6
"236","Niger-Congo","ambavyo",1,7,"Swahili",0.000561797752808989,5,6
"237","Niger-Congo","vimeharibu",1,10,"Swahili",0.000561797752808989,8,6
"238","Niger-Congo","sa",1,2,"Swahili",0.000561797752808989,7,6
"239","Niger-Congo","babu",1,4,"Swahili",0.000561797752808989,5,6
"240","Niger-Congo","itawafany",1,9,"Swahili",0.000561797752808989,8,6
"241","Niger-Congo","wafurahie",1,9,"Swahili",0.000561797752808989,6,6
"242","Niger-Congo","kusema",1,6,"Swahili",0.000561797752808989,8,6
"243","Niger-Congo","kusadiki",1,8,"Swahili",0.000561797752808989,7,6
"244","Niger-Congo","kutoogopa",1,9,"Swahili",0.000561797752808989,6,6
"245","Niger-Congo","m",1,1,"Swahili",0.000561797752808989,7,6
"246","Niger-Congo","ekwisha",1,7,"Swahili",0.000561797752808989,7,6
"247","Niger-Congo","kutangazwa",1,10,"Swahili",0.000561797752808989,4,6
"248","Niger-Congo","hamu",1,4,"Swahili",0.000561797752808989,5,6
"249","Niger-Congo","ili",1,3,"Swahili",0.000561797752808989,9,6
"250","Niger-Congo","asishurut",1,9,"Swahili",0.000561797752808989,10,6
"251","Niger-Congo","izwe",1,4,"Swahili",0.000561797752808989,6,6
"252","Niger-Congo","kuomba",1,6,"Swahili",0.000561797752808989,9,6
"253","Niger-Congo","maasi",1,5,"Swahili",0.000561797752808989,6,6
"254","Niger-Congo","kupinga",1,7,"Swahili",0.000561797752808989,8,6
"255","Niger-Congo","dhuluma",1,7,"Swahili",0.000561797752808989,7,6
"256","Niger-Congo","uonevu",1,6,"Swahili",0.000561797752808989,7,6
"257","Niger-Congo","ziwe",1,4,"Swahili",0.000561797752808989,5,6
"258","Niger-Congo","ulinzi",1,6,"Swahili",0.000561797752808989,11,6
"259","Niger-Congo","kabisa",1,6,"Swahili",0.000561797752808989,8,6
"260","Niger-Congo","u",1,1,"Swahili",0.000561797752808989,9,6
"261","Niger-Congo","husiano",1,7,"Swahili",0.000561797752808989,6,6
"262","Niger-Congo","kirafiki",1,8,"Swahili",0.000561797752808989,5,6
"263","Niger-Congo","ti",1,2,"Swahili",0.000561797752808989,5,6
"264","Niger-Congo","wamethibitisha",1,14,"Swahili",0.000561797752808989,3,6
"265","Niger-Congo","tena",1,4,"Swahili",0.000561797752808989,4,6
"266","Niger-Congo","Mkataba",1,7,"Swahili",0.000561797752808989,6,6
"267","Niger-Congo","thamani",1,7,"Swahili",0.000561797752808989,10,6
"268","Niger-Congo","usawa",1,5,"Swahili",0.000561797752808989,4,6
"269","Niger-Congo","wamekata",1,8,"Swahili",0.000561797752808989,8,6
"270","Niger-Congo","shauri",1,6,"Swahili",0.000561797752808989,8,6
"271","Niger-Congo","zimeahidi",1,9,"Swahili",0.000561797752808989,5,6
"272","Niger-Congo","kuheshimu",1,9,"Swahili",0.000561797752808989,6,6
"273","Niger-Congo","kuzitambua",1,10,"Swahili",0.000561797752808989,6,6
"274","Niger-Congo","sana",1,4,"Swahili",0.000561797752808989,6,6
"275","Niger-Congo","kua",1,3,"Swahili",0.000561797752808989,4,6
"276","Niger-Congo","kutimiza",1,8,"Swahili",0.000561797752808989,8,6
"277","Niger-Congo","ahadi",1,5,"Swahili",0.000561797752808989,6,6
"278","Niger-Congo","basi",1,4,"Swahili",0.000561797752808989,2,6
"279","Niger-Congo","KUU",1,3,"Swahili",0.000561797752808989,10,6
"280","Niger-Congo","linatangaza",1,11,"Swahili",0.000561797752808989,9,6
"281","Niger-Congo","HII",1,3,"Swahili",0.000561797752808989,6,6
"282","Niger-Congo","ULIMWENGU",1,9,"Swahili",0.000561797752808989,4,6
"283","Niger-Congo","nguzo",1,5,"Swahili",0.000561797752808989,4,6
"284","Niger-Congo","am",1,2,"Swahili",0.000561797752808989,11,6
"285","Niger-Congo","bayo",1,4,"Swahili",0.000561797752808989,10,6
"286","Niger-Congo","hatimaye",1,8,"Swahili",0.000561797752808989,5,6
"287","Niger-Congo","daima",1,5,"Swahili",0.000561797752808989,6,6
"288","Niger-Congo","watajitahidi",1,12,"Swahili",0.000561797752808989,7,6
"289","Niger-Congo","jinsi",1,5,"Swahili",0.000561797752808989,5,6
"290","Niger-Congo","Na",1,2,"Swahili",0.000561797752808989,6,6
"291","Niger-Congo","ma",1,2,"Swahili",0.000561797752808989,8,6
"292","Niger-Congo","yatajitahidi",1,12,"Swahili",0.000561797752808989,4,6
"293","Niger-Congo","kuzifanya",1,9,"Swahili",0.000561797752808989,8,6
"294","Niger-Congo","zifahamike",1,10,"Swahili",0.000561797752808989,5,6
"295","Niger-Congo","zinaowatawala",1,13,"Swahili",0.000561797752808989,7,6
"296","Niger-Congo","hadhi",1,5,"Swahili",0.000561797752808989,7,6
"297","Niger-Congo","zao",1,3,"Swahili",0.000561797752808989,5,6
"298","Niger-Congo","wamejaliwa",1,10,"Swahili",0.000561797752808989,10,6
"299","Niger-Congo","akili",1,5,"Swahili",0.000561797752808989,5,6
"300","Niger-Congo","hivyo",1,5,"Swahili",0.000561797752808989,8,6
"301","Niger-Congo","watendeane",1,10,"Swahili",0.000561797752808989,5,6
"302","Niger-Congo","kindugu",1,7,"Swahili",0.000561797752808989,8,6
"303","Niger-Congo","umeelezwa",1,9,"Swahili",0.000561797752808989,8,6
"304","Niger-Congo","Y",1,1,"Swahili",0.000561797752808989,4,6
"305","Niger-Congo","aani",1,4,"Swahili",0.000561797752808989,7,6
"306","Niger-Congo","kubaguana",1,9,"Swahili",0.000561797752808989,2,6
"307","Niger-Congo","fikara",1,6,"Swahili",0.000561797752808989,6,6
"308","Niger-Congo","kizazi",1,6,"Swahili",0.000561797752808989,8,6
"309","Niger-Congo","Juu",1,3,"Swahili",0.000561797752808989,9,6
"310","Niger-Congo","usifanye",1,8,"Swahili",0.000561797752808989,8,6
"311","Niger-Congo","kutegem",1,7,"Swahili",0.000561797752808989,7,6
"312","Niger-Congo","ea",1,2,"Swahili",0.000561797752808989,12,6
"313","Niger-Congo","uhusiano",1,8,"Swahili",0.000561797752808989,5,6
"314","Niger-Congo","mengi",1,5,"Swahili",0.000561797752808989,8,6
"315","Niger-Congo","ne",1,2,"Swahili",0.000561797752808989,6,6
"316","Niger-Congo","haidhuru",1,8,"Swahili",0.000561797752808989,3,6
"317","Niger-Congo","inayojitawala",1,13,"Swahili",0.000561797752808989,5,7
"318","Niger-Congo","udhamini",1,8,"Swahili",0.000561797752808989,4,7
"319","Niger-Congo","isiyojitawala",1,13,"Swahili",0.000561797752808989,2,7
"320","Niger-Congo","inayotawaliwa",1,13,"Swahili",0.000561797752808989,7,7
"321","Niger-Congo","asifanywe",1,9,"Swahili",0.000561797752808989,6,7
"322","Niger-Congo","mtumwa",1,6,"Swahili",0.000561797752808989,14,7
"323","Niger-Congo","mt",1,2,"Swahili",0.000561797752808989,4,7
"324","Niger-Congo","utumwa",1,6,"Swahili",0.000561797752808989,6,7
"325","Niger-Congo","biashara",1,8,"Swahili",0.000561797752808989,7,7
"326","Niger-Congo","marufuku",1,8,"Swahili",0.000561797752808989,10,7
"327","Niger-Congo","asiteswe",1,8,"Swahili",0.000561797752808989,13,7
"328","Niger-Congo","asiadhibiwe",1,11,"Swahili",0.000561797752808989,4,7
"329","Niger-Congo","asidharauliwe",1,13,"Swahili",0.000561797752808989,6,7
"330","Niger-Congo","kutendewa",1,9,"Swahili",0.000561797752808989,7,7
"331","Niger-Congo","kinyama",1,7,"Swahili",0.000561797752808989,10,7
"332","Niger-Congo","kikatili",1,8,"Swahili",0.000561797752808989,6,7
"333","Niger-Congo","kutambulika",1,11,"Swahili",0.000561797752808989,5,7
"334","Niger-Congo","Kufungu",1,7,"Swahili",0.000561797752808989,4,7
"335","Niger-Congo","unaoweza",1,8,"Swahili",0.000561797752808989,3,7
"336","Niger-Congo","yanay",1,5,"Swahili",0.000561797752808989,3,7
"337","Niger-Congo","oweza",1,5,"Swahili",0.000561797752808989,10,7
"338","Niger-Congo","kuleta",1,6,"Swahili",0.000561797752808989,7,7
"339","Niger-Congo","kutetewa",1,8,"Swahili",0.000561797752808989,6,7
"340","Niger-Congo","kuvunjiwa",1,9,"Swahili",0.000561797752808989,9,7
"341","Niger-Congo","anazostahili",1,12,"Swahili",0.000561797752808989,4,7
"342","Niger-Congo","asikamatwe",1,10,"Swahili",0.000561797752808989,2,7
"343","Niger-Congo","asifungiwe",1,10,"Swahili",0.000561797752808989,5,7
"344","Niger-Congo","kuhamishwa",1,10,"Swahili",0.000561797752808989,6,7
"345","Niger-Congo","lililo",1,6,"Swahili",0.000561797752808989,7,7
"346","Niger-Congo","lisilo",1,6,"Swahili",0.000561797752808989,4,7
"347","Niger-Congo","upendeleo",1,9,"Swahili",0.000561797752808989,11,7
"348","Niger-Congo","ku",1,2,"Swahili",0.000561797752808989,8,7
"349","Niger-Congo","toa",1,3,"Swahili",0.000561797752808989,4,7
"350","Niger-Congo","uamuzi",1,6,"Swahili",0.000561797752808989,6,7
"351","Niger-Congo","yanayomhusu",1,11,"Swahili",0.000561797752808989,3,7
"352","Niger-Congo","anaeshtakiwa",1,12,"Swahili",0.000561797752808989,7,7
"353","Niger-Congo","kuangaliwa",1,10,"Swahili",0.000561797752808989,8,7
"354","Niger-Congo","si",1,2,"Swahili",0.000561797752808989,10,7
"355","Niger-Congo","mkosefu",1,7,"Swahili",0.000561797752808989,11,7
"356","Niger-Congo","mpaka",1,5,"Swahili",0.000561797752808989,5,7
"357","Niger-Congo","imethibitishwe",1,14,"Swahili",0.000561797752808989,9,7
"358","Niger-Congo","hatia",1,5,"Swahili",0.000561797752808989,10,7
"359","Niger-Congo","asitiwe",1,7,"Swahili",0.000561797752808989,5,7
