"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"102","Indo-European","правам",2,6,"Russian",0.00127307447485678,12,5
"103","Indo-European","такого",2,6,"Russian",0.00127307447485678,13,5
"104","Indo-European","будут",2,5,"Russian",0.00127307447485678,5,5
"105","Indo-European","необходимо",2,10,"Russian",0.00127307447485678,7,5
"106","Indo-European","качестве",2,8,"Russian",0.00127307447485678,8,5
"107","Indo-European","развитию",2,8,"Russian",0.00127307447485678,12,5
"108","Indo-European","между",2,5,"Russian",0.00127307447485678,3,5
"109","Indo-European","народами",2,8,"Russian",0.00127307447485678,5,5
"110","Indo-European","народы",2,6,"Russian",0.00127307447485678,1,5
"111","Indo-European","достоинство",2,11,"Russian",0.00127307447485678,16,5
"112","Indo-European","жизни",2,5,"Russian",0.00127307447485678,6,5
"113","Indo-European","уважению",2,8,"Russian",0.00127307447485678,12,5
"114","Indo-European","основных",2,8,"Russian",0.00127307447485678,5,5
"115","Indo-European","полного",2,7,"Russian",0.00127307447485678,7,5
"116","Indo-European","которой",2,7,"Russian",0.00127307447485678,11,5
"117","Indo-European","Декларацию",2,10,"Russian",0.00127307447485678,11,5
"118","Indo-European","национальных",2,12,"Russian",0.00127307447485678,11,5
"119","Indo-European","признания",2,9,"Russian",0.00127307447485678,3,5
"120","Indo-European","среди",2,5,"Russian",0.00127307447485678,3,5
"121","Indo-European","народов",2,7,"Russian",0.00127307447485678,4,5
"122","Indo-European","своем",2,5,"Russian",0.00127307447485678,12,5
"123","Indo-European","правах",2,6,"Russian",0.00127307447485678,15,5
"124","Indo-European","они",2,3,"Russian",0.00127307447485678,6,5
"125","Indo-European","правами",2,7,"Russian",0.00127307447485678,9,5
"126","Indo-European","расы",2,4,"Russian",0.00127307447485678,3,5
"127","Indo-European","социального",2,11,"Russian",0.00127307447485678,9,5
"128","Indo-European","иного",2,5,"Russian",0.00127307447485678,10,5
"129","Indo-European","проводиться",2,11,"Russian",0.00127307447485678,5,5
"130","Indo-European","международного",2,14,"Russian",0.00127307447485678,6,5
"131","Indo-European","независимо",2,10,"Russian",0.00127307447485678,11,5
"132","Indo-European","эта",2,3,"Russian",0.00127307447485678,14,5
"133","Indo-European","жизнь",2,5,"Russian",0.00127307447485678,10,5
"134","Indo-European","личную",2,6,"Russian",0.00127307447485678,11,5
"135","Indo-European","неприкосновенность",2,18,"Russian",0.00127307447485678,8,5
"136","Indo-European","он",2,2,"Russian",0.00127307447485678,10,5
"137","Indo-European","перед",2,5,"Russian",0.00127307447485678,8,5
"138","Indo-European","такой",2,5,"Russian",0.00127307447485678,11,5
"139","Indo-European","произвольному",2,13,"Russian",0.00127307447485678,11,5
"140","Indo-European","требований",2,10,"Russian",0.00127307447485678,7,5
"141","Indo-European","совершении",2,10,"Russian",0.00127307447485678,10,5
"142","Indo-European","порядком",2,8,"Russian",0.00127307447485678,15,5
"143","Indo-European","защиты",2,6,"Russian",0.00127307447485678,11,5
"144","Indo-European","преступление",2,12,"Russian",0.00127307447485678,5,5
"145","Indo-European","совершения",2,10,"Russian",0.00127307447485678,7,5
"146","Indo-European","деяния",2,6,"Russian",0.00127307447485678,8,5
"147","Indo-European","себе",2,4,"Russian",0.00127307447485678,10,5
"148","Indo-European","страну",2,6,"Russian",0.00127307447485678,5,5
"149","Indo-European","искать",2,6,"Russian",0.00127307447485678,8,5
"150","Indo-European","преследования",2,13,"Russian",0.00127307447485678,7,5
"151","Indo-European","случае",2,6,"Russian",0.00127307447485678,8,5
"152","Indo-European","целям",2,5,"Russian",0.00127307447485678,4,5
"153","Indo-European","принципам",2,9,"Russian",0.00127307447485678,7,5
"154","Indo-European","гражданство",2,11,"Russian",0.00127307447485678,7,5
"155","Indo-European","произвольно",2,11,"Russian",0.00127307447485678,12,5
"156","Indo-European","лишен",2,5,"Russian",0.00127307447485678,8,5
"157","Indo-European","своего",2,6,"Russian",0.00127307447485678,3,5
"158","Indo-European","вступать",2,8,"Russian",0.00127307447485678,10,6
"159","Indo-European","браке",2,5,"Russian",0.00127307447485678,9,6
"160","Indo-European","со",2,2,"Russian",0.00127307447485678,3,6
"161","Indo-European","единолично",2,10,"Russian",0.00127307447485678,4,6
"162","Indo-European","включает",2,8,"Russian",0.00127307447485678,13,6
"163","Indo-European","религию",2,7,"Russian",0.00127307447485678,8,6
"164","Indo-European","убеждения",2,9,"Russian",0.00127307447485678,11,6
"165","Indo-European","свободное",2,9,"Russian",0.00127307447485678,11,6
"166","Indo-European","выражение",2,9,"Russian",0.00127307447485678,12,6
"167","Indo-European","средствами",2,10,"Russian",0.00127307447485678,10,6
"168","Indo-European","своей",2,5,"Russian",0.00127307447485678,9,6
"169","Indo-European","через",2,5,"Russian",0.00127307447485678,5,6
"170","Indo-European","посредство",2,10,"Russian",0.00127307447485678,6,6
"171","Indo-European","воля",2,4,"Russian",0.00127307447485678,13,6
"172","Indo-European","должна",2,6,"Russian",0.00127307447485678,10,6
"173","Indo-European","голосования",2,11,"Russian",0.00127307447485678,11,6
"174","Indo-European","социальное",2,10,"Russian",0.00127307447485678,6,6
"175","Indo-European","обеспечение",2,11,"Russian",0.00127307447485678,10,6
"176","Indo-European","осуществление",2,13,"Russian",0.00127307447485678,12,6
"177","Indo-European","поддержания",2,11,"Russian",0.00127307447485678,6,6
"178","Indo-European","социальной",2,10,"Russian",0.00127307447485678,11,6
"179","Indo-European","культурной",2,10,"Russian",0.00127307447485678,13,6
"180","Indo-European","труд",2,4,"Russian",0.00127307447485678,12,6
"181","Indo-European","безработицы",2,11,"Russian",0.00127307447485678,6,6
"182","Indo-European","него",2,4,"Russian",0.00127307447485678,7,6
"183","Indo-European","самого",2,6,"Russian",0.00127307447485678,5,6
"184","Indo-European","профессиональные",2,16,"Russian",0.00127307447485678,12,6
"185","Indo-European","союзы",2,5,"Russian",0.00127307447485678,11,6
"186","Indo-European","интересов",2,9,"Russian",0.00127307447485678,9,6
"187","Indo-European","благосостояния",2,14,"Russian",0.00127307447485678,12,6
"188","Indo-European","общего",2,6,"Russian",0.00127307447485678,7,6
"189","Indo-European","уважения",2,8,"Russian",0.00127307447485678,5,6
"190","Indo-European","участвовать",2,11,"Russian",0.00127307447485678,4,6
"191","Indo-European","декларации",2,10,"Russian",0.00127307447485678,9,6
"192","Indo-European","всеобщая",1,8,"Russian",0.00063653723742839,4,6
"193","Indo-European","декларация",1,10,"Russian",0.00063653723742839,7,6
"194","Indo-European","принята",1,7,"Russian",0.00063653723742839,6,6
"195","Indo-European","провозглашена",1,13,"Russian",0.00063653723742839,11,6
"196","Indo-European","резолюцией",1,10,"Russian",0.00063653723742839,6,6
"197","Indo-European","А",1,1,"Russian",0.00063653723742839,14,6
"198","Indo-European","iii",1,3,"Russian",0.00063653723742839,9,6
"199","Indo-European","генеральной",1,11,"Russian",0.00063653723742839,8,6
"200","Indo-European","Ассамблеи",1,9,"Russian",0.00063653723742839,12,6
"201","Indo-European","декабря",1,7,"Russian",0.00063653723742839,8,6
"202","Indo-European","года",1,4,"Russian",0.00063653723742839,9,6
"203","Indo-European","преамбула",1,9,"Russian",0.00063653723742839,8,6
"204","Indo-European","присущего",1,9,"Russian",0.00063653723742839,5,6
"205","Indo-European","всем",1,4,"Russian",0.00063653723742839,6,6
"206","Indo-European","членам",1,6,"Russian",0.00063653723742839,4,6
"207","Indo-European","равных",1,6,"Russian",0.00063653723742839,5,6
"208","Indo-European","неотъемлемых",1,12,"Russian",0.00063653723742839,2,6
"209","Indo-European","пренебрежение",1,13,"Russian",0.00063653723742839,15,6
"210","Indo-European","презрение",1,9,"Russian",0.00063653723742839,3,6
"211","Indo-European","привели",1,7,"Russian",0.00063653723742839,12,6
"212","Indo-European","варварским",1,10,"Russian",0.00063653723742839,12,6
"213","Indo-European","актам",1,5,"Russian",0.00063653723742839,8,6
"214","Indo-European","возмущают",1,9,"Russian",0.00063653723742839,9,6
"215","Indo-European","совесть",1,7,"Russian",0.00063653723742839,6,6
"216","Indo-European","человечества",1,12,"Russian",0.00063653723742839,10,6
"217","Indo-European","создание",1,8,"Russian",0.00063653723742839,10,6
"218","Indo-European","иметь",1,5,"Russian",0.00063653723742839,13,6
"219","Indo-European","слова",1,5,"Russian",0.00063653723742839,5,6
"220","Indo-European","свободны",1,8,"Russian",0.00063653723742839,6,6
"221","Indo-European","страха",1,6,"Russian",0.00063653723742839,5,6
"222","Indo-European","нужды",1,5,"Russian",0.00063653723742839,5,6
"223","Indo-European","провозглашено",1,13,"Russian",0.00063653723742839,13,6
"224","Indo-European","высокое",1,7,"Russian",0.00063653723742839,16,6
"225","Indo-European","стремление",1,10,"Russian",0.00063653723742839,12,6
"226","Indo-European","людей",1,5,"Russian",0.00063653723742839,12,6
"227","Indo-European","охранялись",1,10,"Russian",0.00063653723742839,14,6
"228","Indo-European","властью",1,7,"Russian",0.00063653723742839,4,6
"229","Indo-European","целях",1,5,"Russian",0.00063653723742839,3,6
"230","Indo-European","был",1,3,"Russian",0.00063653723742839,15,6
"231","Indo-European","вынужден",1,8,"Russian",0.00063653723742839,11,6
"232","Indo-European","прибегать",1,9,"Russian",0.00063653723742839,6,6
"233","Indo-European","последнего",1,10,"Russian",0.00063653723742839,7,6
"234","Indo-European","средства",1,8,"Russian",0.00063653723742839,14,6
"235","Indo-European","восстанию",1,9,"Russian",0.00063653723742839,9,6
"236","Indo-European","против",1,6,"Russian",0.00063653723742839,6,7
"237","Indo-European","тирании",1,7,"Russian",0.00063653723742839,9,7
"238","Indo-European","угнетения",1,9,"Russian",0.00063653723742839,6,7
"239","Indo-European","дружественных",1,13,"Russian",0.00063653723742839,13,7
"240","Indo-European","отношений",1,9,"Russian",0.00063653723742839,9,7
"241","Indo-European","подтвердили",1,11,"Russian",0.00063653723742839,12,7
"242","Indo-European","Уставе",1,6,"Russian",0.00063653723742839,10,7
"243","Indo-European","веру",1,4,"Russian",0.00063653723742839,11,7
"244","Indo-European","основные",1,8,"Russian",0.00063653723742839,10,7
"245","Indo-European","ценность",1,8,"Russian",0.00063653723742839,9,7
"246","Indo-European","равноправие",1,11,"Russian",0.00063653723742839,5,7
"247","Indo-European","мужчин",1,6,"Russian",0.00063653723742839,10,7
"248","Indo-European","женщин",1,6,"Russian",0.00063653723742839,1,7
"249","Indo-European","решили",1,6,"Russian",0.00063653723742839,5,7
"250","Indo-European","социальному",1,11,"Russian",0.00063653723742839,9,7
"251","Indo-European","прогрессу",1,9,"Russian",0.00063653723742839,6,7
"252","Indo-European","улучшению",1,9,"Russian",0.00063653723742839,7,7
"253","Indo-European","условий",1,7,"Russian",0.00063653723742839,12,7
"254","Indo-European","большей",1,7,"Russian",0.00063653723742839,9,7
"255","Indo-European","свободе",1,7,"Russian",0.00063653723742839,4,7
"256","Indo-European","обязались",1,9,"Russian",0.00063653723742839,9,7
"257","Indo-European","сотрудничестве",1,14,"Russian",0.00063653723742839,13,7
"258","Indo-European","Организацией",1,12,"Russian",0.00063653723742839,8,7
"259","Indo-European","всеобщему",1,9,"Russian",0.00063653723742839,11,7
"260","Indo-European","соблюдению",1,10,"Russian",0.00063653723742839,11,7
"261","Indo-European","всеобщее",1,8,"Russian",0.00063653723742839,10,7
"262","Indo-European","понимание",1,9,"Russian",0.00063653723742839,5,7
"263","Indo-European","характера",1,9,"Russian",0.00063653723742839,4,7
"264","Indo-European","огромное",1,8,"Russian",0.00063653723742839,9,7
"265","Indo-European","значение",1,8,"Russian",0.00063653723742839,8,7
"266","Indo-European","выполнения",1,10,"Russian",0.00063653723742839,5,7
"267","Indo-European","этого",1,5,"Russian",0.00063653723742839,8,7
"268","Indo-European","обязательства",1,13,"Russian",0.00063653723742839,10,7
"269","Indo-European","генеральная",1,11,"Russian",0.00063653723742839,3,7
"270","Indo-European","Ассамблея",1,9,"Russian",0.00063653723742839,13,7
"271","Indo-European","провозглашает",1,13,"Russian",0.00063653723742839,8,7
"272","Indo-European","всеобщую",1,8,"Russian",0.00063653723742839,7,7
"273","Indo-European","декларацию",1,10,"Russian",0.00063653723742839,16,7
"274","Indo-European","задачи",1,6,"Russian",0.00063653723742839,6,7
"275","Indo-European","выполнению",1,10,"Russian",0.00063653723742839,8,7
"276","Indo-European","стремиться",1,10,"Russian",0.00063653723742839,5,7
"277","Indo-European","тем",1,3,"Russian",0.00063653723742839,11,7
"278","Indo-European","орган",1,5,"Russian",0.00063653723742839,9,7
"279","Indo-European","постоянно",1,9,"Russian",0.00063653723742839,10,7
"280","Indo-European","имея",1,4,"Russian",0.00063653723742839,6,7
"281","Indo-European","виду",1,4,"Russian",0.00063653723742839,6,7
"282","Indo-European","стремились",1,10,"Russian",0.00063653723742839,5,7
"283","Indo-European","просвещения",1,11,"Russian",0.00063653723742839,6,7
"284","Indo-European","обеспечению",1,11,"Russian",0.00063653723742839,6,7
"285","Indo-European","международных",1,13,"Russian",0.00063653723742839,5,7
"286","Indo-European","прогрессивных",1,13,"Russian",0.00063653723742839,10,7
"287","Indo-European","мероприятий",1,11,"Russian",0.00063653723742839,5,7
"288","Indo-European","эффективного",1,12,"Russian",0.00063653723742839,8,7
"289","Indo-European","осуществления",1,13,"Russian",0.00063653723742839,7,7
"290","Indo-European","государств",1,10,"Russian",0.00063653723742839,9,7
"291","Indo-European","территорий",1,10,"Russian",0.00063653723742839,10,7
"292","Indo-European","находящихся",1,11,"Russian",0.00063653723742839,6,7
"293","Indo-European","под",1,3,"Russian",0.00063653723742839,1,7
"294","Indo-European","юрисдикцией",1,11,"Russian",0.00063653723742839,9,7
"295","Indo-European","рождаются",1,9,"Russian",0.00063653723742839,14,7
"296","Indo-European","свободными",1,10,"Russian",0.00063653723742839,14,7
"297","Indo-European","равными",1,7,"Russian",0.00063653723742839,11,7
"298","Indo-European","достоинстве",1,11,"Russian",0.00063653723742839,9,7
"299","Indo-European","наделены",1,8,"Russian",0.00063653723742839,10,7
"300","Indo-European","разумом",1,7,"Russian",0.00063653723742839,9,7
"301","Indo-European","совестью",1,8,"Russian",0.00063653723742839,9,7
"302","Indo-European","поступать",1,9,"Russian",0.00063653723742839,3,7
"303","Indo-European","друг",1,4,"Russian",0.00063653723742839,6,7
"304","Indo-European","друга",1,5,"Russian",0.00063653723742839,7,8
"305","Indo-European","духе",1,4,"Russian",0.00063653723742839,5,8
"306","Indo-European","братства",1,8,"Russian",0.00063653723742839,15,8
"307","Indo-European","обладать",1,8,"Russian",0.00063653723742839,12,8
"308","Indo-European","свободами",1,9,"Russian",0.00063653723742839,8,8
"309","Indo-European","провозглашенными",1,16,"Russian",0.00063653723742839,9,8
"310","Indo-European","Декларацией",1,11,"Russian",0.00063653723742839,7,8
"311","Indo-European","цвета",1,5,"Russian",0.00063653723742839,6,8
"312","Indo-European","кожи",1,4,"Russian",0.00063653723742839,9,8
"313","Indo-European","пола",1,4,"Russian",0.00063653723742839,3,8
"314","Indo-European","языка",1,5,"Russian",0.00063653723742839,9,8
"315","Indo-European","политических",1,12,"Russian",0.00063653723742839,8,8
"316","Indo-European","иных",1,4,"Russian",0.00063653723742839,10,8
"317","Indo-European","национального",1,13,"Russian",0.00063653723742839,10,8
"318","Indo-European","происхождения",1,13,"Russian",0.00063653723742839,3,8
"319","Indo-European","имущественного",1,14,"Russian",0.00063653723742839,7,8
"320","Indo-European","сословного",1,10,"Russian",0.00063653723742839,9,8
"321","Indo-European","положения",1,9,"Russian",0.00063653723742839,11,8
"322","Indo-European","кроме",1,5,"Russian",0.00063653723742839,10,8
"323","Indo-European","никакого",1,8,"Russian",0.00063653723742839,10,8
"324","Indo-European","политического",1,13,"Russian",0.00063653723742839,9,8
"325","Indo-European","правового",1,9,"Russian",0.00063653723742839,16,8
"326","Indo-European","статуса",1,7,"Russian",0.00063653723742839,5,8
"327","Indo-European","страны",1,6,"Russian",0.00063653723742839,9,8
"328","Indo-European","территории",1,10,"Russian",0.00063653723742839,5,8
"329","Indo-European","принадлежит",1,11,"Russian",0.00063653723742839,3,8
"330","Indo-European","ли",1,2,"Russian",0.00063653723742839,8,8
"331","Indo-European","территория",1,10,"Russian",0.00063653723742839,13,8
"332","Indo-European","независимой",1,11,"Russian",0.00063653723742839,13,8
"333","Indo-European","подопечной",1,10,"Russian",0.00063653723742839,5,8
"334","Indo-European","несамоуправляющейся",1,19,"Russian",0.00063653723742839,9,8
"335","Indo-European","либо",1,4,"Russian",0.00063653723742839,13,8
"336","Indo-European","иначе",1,5,"Russian",0.00063653723742839,8,8
"337","Indo-European","ограниченной",1,12,"Russian",0.00063653723742839,5,8
"338","Indo-European","суверенитете",1,12,"Russian",0.00063653723742839,10,8
"339","Indo-European","содержаться",1,11,"Russian",0.00063653723742839,14,8
"340","Indo-European","рабстве",1,7,"Russian",0.00063653723742839,6,8
"341","Indo-European","подневольном",1,12,"Russian",0.00063653723742839,8,8
"342","Indo-European","состоянии",1,9,"Russian",0.00063653723742839,9,8
"343","Indo-European","рабство",1,7,"Russian",0.00063653723742839,6,8
"344","Indo-European","работорговля",1,12,"Russian",0.00063653723742839,7,8
"345","Indo-European","запрещаются",1,11,"Russian",0.00063653723742839,8,8
"346","Indo-European","видах",1,5,"Russian",0.00063653723742839,8,8
"347","Indo-European","пыткам",1,6,"Russian",0.00063653723742839,6,8
"348","Indo-European","жестоким",1,8,"Russian",0.00063653723742839,4,8
"349","Indo-European","бесчеловечным",1,13,"Russian",0.00063653723742839,12,8
"350","Indo-European","унижающим",1,9,"Russian",0.00063653723742839,9,8
"351","Indo-European","обращению",1,9,"Russian",0.00063653723742839,7,8
"352","Indo-European","наказанию",1,9,"Russian",0.00063653723742839,10,8
"353","Indo-European","где",1,3,"Russian",0.00063653723742839,15,8
"354","Indo-European","находился",1,9,"Russian",0.00063653723742839,2,8
"355","Indo-European","правосубъектности",1,17,"Russian",0.00063653723742839,13,8
"356","Indo-European","равны",1,5,"Russian",0.00063653723742839,12,8
"357","Indo-European","всякого",1,7,"Russian",0.00063653723742839,9,8
"358","Indo-European","нарушающей",1,10,"Russian",0.00063653723742839,14,8
"359","Indo-European","подстрекательства",1,17,"Russian",0.00063653723742839,6,8
"360","Indo-European","эффективное",1,11,"Russian",0.00063653723742839,6,8
"361","Indo-European","восстановление",1,14,"Russian",0.00063653723742839,11,8
"362","Indo-European","компетентными",1,13,"Russian",0.00063653723742839,10,8
"363","Indo-European","национальными",1,13,"Russian",0.00063653723742839,11,8
"364","Indo-European","судами",1,6,"Russian",0.00063653723742839,5,8
"365","Indo-European","случаях",1,7,"Russian",0.00063653723742839,10,8
"366","Indo-European","нарушения",1,9,"Russian",0.00063653723742839,8,8
"367","Indo-European","предоставленных",1,15,"Russian",0.00063653723742839,4,8
"368","Indo-European","конституцией",1,12,"Russian",0.00063653723742839,8,8
"369","Indo-European","подвергнут",1,10,"Russian",0.00063653723742839,15,8
"370","Indo-European","аресту",1,6,"Russian",0.00063653723742839,11,8
"371","Indo-European","задержанию",1,10,"Russian",0.00063653723742839,4,8
"372","Indo-European","изгнанию",1,8,"Russian",0.00063653723742839,8,8
"373","Indo-European","определения",1,11,"Russian",0.00063653723742839,9,9
"374","Indo-European","обязанностей",1,12,"Russian",0.00063653723742839,10,9
"375","Indo-European","установления",1,12,"Russian",0.00063653723742839,3,9
"376","Indo-European","обоснованности",1,14,"Russian",0.00063653723742839,8,9
"377","Indo-European","предъявленного",1,14,"Russian",0.00063653723742839,5,9
"378","Indo-European","уголовного",1,10,"Russian",0.00063653723742839,11,9
"379","Indo-European","обвинения",1,9,"Russian",0.00063653723742839,5,9
"380","Indo-European","равенства",1,9,"Russian",0.00063653723742839,7,9
"381","Indo-European","дело",1,4,"Russian",0.00063653723742839,7,9
"382","Indo-European","рассмотрено",1,11,"Russian",0.00063653723742839,12,9
"383","Indo-European","гласно",1,6,"Russian",0.00063653723742839,5,9
"384","Indo-European","соблюдением",1,11,"Russian",0.00063653723742839,9,9
"385","Indo-European","независимым",1,11,"Russian",0.00063653723742839,5,9
"386","Indo-European","беспристрастным",1,15,"Russian",0.00063653723742839,12,9
"387","Indo-European","судом",1,5,"Russian",0.00063653723742839,5,9
"388","Indo-European","обвиняемый",1,10,"Russian",0.00063653723742839,10,9
"389","Indo-European","считаться",1,9,"Russian",0.00063653723742839,13,9
"390","Indo-European","невиновным",1,10,"Russian",0.00063653723742839,4,9
"391","Indo-European","до",1,2,"Russian",0.00063653723742839,9,9
"392","Indo-European","тех",1,3,"Russian",0.00063653723742839,7,9
"393","Indo-European","пор",1,3,"Russian",0.00063653723742839,9,9
"394","Indo-European","пока",1,4,"Russian",0.00063653723742839,12,9
"395","Indo-European","виновность",1,10,"Russian",0.00063653723742839,9,9
"396","Indo-European","будет",1,5,"Russian",0.00063653723742839,8,9
"397","Indo-European","установлена",1,11,"Russian",0.00063653723742839,8,9
"398","Indo-European","законным",1,8,"Russian",0.00063653723742839,5,9
